"md_id","busi_time","sub_name","accept_name","accept_cnt"
12132,"2023-12-28",城乡建设,网站,5
12133,"2023-12-28",交通运输,网站,5
12134,"2023-12-28",农林牧渔,网站,6
12135,"2023-12-28",科教文体,小程序/公众号,14
12136,"2023-12-28",公卫医疗,小程序/公众号,32
12137,"2023-12-28",城乡建设,小程序/公众号,40
12138,"2023-12-28",交通运输,小程序/公众号,26
12139,"2023-12-28",农林牧渔,小程序/公众号,94
12140,"2023-12-29",科教文体,电话,14
12141,"2023-12-29",公卫医疗,电话,24
12142,"2023-12-29",城乡建设,电话,9
12143,"2023-12-29",交通运输,电话,21
12144,"2023-12-29",农林牧渔,电话,17
12145,"2023-12-29",科教文体,来信,23
12146,"2023-12-29",公卫医疗,来信,92
12147,"2023-12-29",城乡建设,来信,10
12148,"2023-12-29",交通运输,来信,55
12149,"2023-12-29",农林牧渔,来信,19
12150,"2023-12-29",科教文体,网站,24
12151,"2023-12-29",公卫医疗,网站,47
12152,"2023-12-29",城乡建设,网站,41
12153,"2023-12-29",交通运输,网站,15
12154,"2023-12-29",农林牧渔,网站,15
12155,"2023-12-29",科教文体,小程序/公众号,137
12156,"2023-12-29",公卫医疗,小程序/公众号,45
12157,"2023-12-29",城乡建设,小程序/公众号,34
12158,"2023-12-29",交通运输,小程序/公众号,145
12159,"2023-12-29",农林牧渔,小程序/公众号,85
12160,"2023-12-30",科教文体,电话,26
12161,"2023-12-30",公卫医疗,电话,17
12162,"2023-12-30",城乡建设,电话,25
12163,"2023-12-30",交通运输,电话,33
12164,"2023-12-30",农林牧渔,电话,35
12165,"2023-12-30",科教文体,来信,12
12166,"2023-12-30",公卫医疗,来信,29
12167,"2023-12-30",城乡建设,来信,3
12168,"2023-12-30",交通运输,来信,21
12169,"2023-12-30",农林牧渔,来信,42
12170,"2023-12-30",科教文体,网站,2
12171,"2023-12-30",公卫医疗,网站,5
12172,"2023-12-30",城乡建设,网站,4
12173,"2023-12-30",交通运输,网站,1
12174,"2023-12-30",农林牧渔,网站,3
12175,"2023-12-30",科教文体,小程序/公众号,145
12176,"2023-12-30",公卫医疗,小程序/公众号,33
12177,"2023-12-30",城乡建设,小程序/公众号,209
12178,"2023-12-30",交通运输,小程序/公众号,250
12179,"2023-12-30",农林牧渔,小程序/公众号,80
12180,"2023-12-31",科教文体,电话,32
12181,"2023-12-31",公卫医疗,电话,20
12182,"2023-12-31",城乡建设,电话,38
12183,"2023-12-31",交通运输,电话,31
12184,"2023-12-31",农林牧渔,电话,27
12185,"2023-12-31",科教文体,来信,47
12186,"2023-12-31",公卫医疗,来信,85
12187,"2023-12-31",城乡建设,来信,42
12188,"2023-12-31",交通运输,来信,3
12189,"2023-12-31",农林牧渔,来信,47
12190,"2023-12-31",科教文体,网站,54
12191,"2023-12-31",公卫医疗,网站,27
12192,"2023-12-31",城乡建设,网站,16
12193,"2023-12-31",交通运输,网站,16
12194,"2023-12-31",农林牧渔,网站,57
12195,"2023-12-31",科教文体,小程序/公众号,8
12196,"2023-12-31",公卫医疗,小程序/公众号,70
12197,"2023-12-31",城乡建设,小程序/公众号,122
12198,"2023-12-31",交通运输,小程序/公众号,111
12199,"2023-12-31",农林牧渔,小程序/公众号,8
12200,"2024-01-01",科教文体,电话,46
12201,"2024-01-01",公卫医疗,电话,10
12202,"2024-01-01",城乡建设,电话,38
12203,"2024-01-01",交通运输,电话,2
12204,"2024-01-01",农林牧渔,电话,8
12205,"2024-01-01",科教文体,来信,49
12206,"2024-01-01",公卫医疗,来信,22
12207,"2024-01-01",城乡建设,来信,4
12208,"2024-01-01",交通运输,来信,54
12209,"2024-01-01",农林牧渔,来信,55
12210,"2024-01-01",科教文体,网站,43
12211,"2024-01-01",公卫医疗,网站,59
12212,"2024-01-01",城乡建设,网站,10
12213,"2024-01-01",交通运输,网站,12
12214,"2024-01-01",农林牧渔,网站,7
12215,"2024-01-01",科教文体,小程序/公众号,128
12216,"2024-01-01",公卫医疗,小程序/公众号,27
12217,"2024-01-01",城乡建设,小程序/公众号,81
12218,"2024-01-01",交通运输,小程序/公众号,117
12219,"2024-01-01",农林牧渔,小程序/公众号,3
12220,"2024-01-02",科教文体,电话,31
12221,"2024-01-02",公卫医疗,电话,30
12222,"2024-01-02",城乡建设,电话,23
12223,"2024-01-02",交通运输,电话,25
12224,"2024-01-02",农林牧渔,电话,1
12225,"2024-01-02",科教文体,来信,7
12226,"2024-01-02",公卫医疗,来信,32
12227,"2024-01-02",城乡建设,来信,27
12228,"2024-01-02",交通运输,来信,5
12229,"2024-01-02",农林牧渔,来信,5
12230,"2024-01-02",科教文体,网站,8
12231,"2024-01-02",公卫医疗,网站,11
12232,"2024-01-02",城乡建设,网站,10
12233,"2024-01-02",交通运输,网站,55
12234,"2024-01-02",农林牧渔,网站,77
12235,"2024-01-02",科教文体,小程序/公众号,77
12236,"2024-01-02",公卫医疗,小程序/公众号,8
12237,"2024-01-02",城乡建设,小程序/公众号,76
12238,"2024-01-02",交通运输,小程序/公众号,75
12239,"2024-01-02",农林牧渔,小程序/公众号,39
12240,"2024-01-03",科教文体,电话,6
12241,"2024-01-03",公卫医疗,电话,21
12242,"2024-01-03",城乡建设,电话,24
12243,"2024-01-03",交通运输,电话,16
12244,"2024-01-03",农林牧渔,电话,28
12245,"2024-01-03",科教文体,来信,7
12246,"2024-01-03",公卫医疗,来信,7
12247,"2024-01-03",城乡建设,来信,3
12248,"2024-01-03",交通运输,来信,5
12249,"2024-01-03",农林牧渔,来信,6
12250,"2024-01-03",科教文体,网站,17
12251,"2024-01-03",公卫医疗,网站,32
12252,"2024-01-03",城乡建设,网站,19
12253,"2024-01-03",交通运输,网站,31
12254,"2024-01-03",农林牧渔,网站,26
12255,"2024-01-03",科教文体,小程序/公众号,46
12256,"2024-01-03",公卫医疗,小程序/公众号,35
12257,"2024-01-03",城乡建设,小程序/公众号,17
12258,"2024-01-03",交通运输,小程序/公众号,120
12259,"2024-01-03",农林牧渔,小程序/公众号,11
12260,"2024-01-04",科教文体,电话,43
12261,"2024-01-04",公卫医疗,电话,42
12262,"2024-01-04",城乡建设,电话,34
12263,"2024-01-04",交通运输,电话,22
12264,"2024-01-04",农林牧渔,电话,10
12265,"2024-01-04",科教文体,来信,24
12266,"2024-01-04",公卫医疗,来信,5
12267,"2024-01-04",城乡建设,来信,17
12268,"2024-01-04",交通运输,来信,9
12269,"2024-01-04",农林牧渔,来信,21
12270,"2024-01-04",科教文体,网站,40
12271,"2024-01-04",公卫医疗,网站,27
12272,"2024-01-04",城乡建设,网站,0
12273,"2024-01-04",交通运输,网站,43
12274,"2024-01-04",农林牧渔,网站,22
12275,"2024-01-04",科教文体,小程序/公众号,211
12276,"2024-01-04",公卫医疗,小程序/公众号,114
12277,"2024-01-04",城乡建设,小程序/公众号,139
12278,"2024-01-04",交通运输,小程序/公众号,34
12279,"2024-01-04",农林牧渔,小程序/公众号,143
12280,"2024-01-05",科教文体,电话,6
12281,"2024-01-05",公卫医疗,电话,16
12282,"2024-01-05",城乡建设,电话,26
12283,"2024-01-05",交通运输,电话,17
12284,"2024-01-05",农林牧渔,电话,29
12285,"2024-01-05",科教文体,来信,55
12286,"2024-01-05",公卫医疗,来信,8
12287,"2024-01-05",城乡建设,来信,53
12288,"2024-01-05",交通运输,来信,35
12289,"2024-01-05",农林牧渔,来信,28
12290,"2024-01-05",科教文体,网站,40
12291,"2024-01-05",公卫医疗,网站,37
12292,"2024-01-05",城乡建设,网站,49
12293,"2024-01-05",交通运输,网站,63
12294,"2024-01-05",农林牧渔,网站,9
12295,"2024-01-05",科教文体,小程序/公众号,111
12296,"2024-01-05",公卫医疗,小程序/公众号,65
12297,"2024-01-05",城乡建设,小程序/公众号,57
12298,"2024-01-05",交通运输,小程序/公众号,105
12299,"2024-01-05",农林牧渔,小程序/公众号,54
12300,"2024-01-06",科教文体,电话,4
12301,"2024-01-06",公卫医疗,电话,16
12302,"2024-01-06",城乡建设,电话,22
12303,"2024-01-06",交通运输,电话,6
12304,"2024-01-06",农林牧渔,电话,17
12305,"2024-01-06",科教文体,来信,13
12306,"2024-01-06",公卫医疗,来信,4
12307,"2024-01-06",城乡建设,来信,16
12308,"2024-01-06",交通运输,来信,23
12309,"2024-01-06",农林牧渔,来信,51
12310,"2024-01-06",科教文体,网站,11
12311,"2024-01-06",公卫医疗,网站,5
12312,"2024-01-06",城乡建设,网站,11
12313,"2024-01-06",交通运输,网站,7
12314,"2024-01-06",农林牧渔,网站,3
12315,"2024-01-06",科教文体,小程序/公众号,62
12316,"2024-01-06",公卫医疗,小程序/公众号,73
12317,"2024-01-06",城乡建设,小程序/公众号,49
12318,"2024-01-06",交通运输,小程序/公众号,52
12319,"2024-01-06",农林牧渔,小程序/公众号,76
12320,"2024-01-07",科教文体,电话,8
12321,"2024-01-07",公卫医疗,电话,19
12322,"2024-01-07",城乡建设,电话,3
12323,"2024-01-07",交通运输,电话,13
12324,"2024-01-07",农林牧渔,电话,18
12325,"2024-01-07",科教文体,来信,18
12326,"2024-01-07",公卫医疗,来信,6
12327,"2024-01-07",城乡建设,来信,19
12328,"2024-01-07",交通运输,来信,12
12329,"2024-01-07",农林牧渔,来信,13
12330,"2024-01-07",科教文体,网站,2
12331,"2024-01-07",公卫医疗,网站,22
12332,"2024-01-07",城乡建设,网站,15
12333,"2024-01-07",交通运输,网站,14
12334,"2024-01-07",农林牧渔,网站,15
12335,"2024-01-07",科教文体,小程序/公众号,31
12336,"2024-01-07",公卫医疗,小程序/公众号,21
12337,"2024-01-07",城乡建设,小程序/公众号,15
12338,"2024-01-07",交通运输,小程序/公众号,34
12339,"2024-01-07",农林牧渔,小程序/公众号,35
12340,"2024-01-08",科教文体,电话,31
12341,"2024-01-08",公卫医疗,电话,16
12342,"2024-01-08",城乡建设,电话,32
12343,"2024-01-08",交通运输,电话,10
12344,"2024-01-08",农林牧渔,电话,12
12345,"2024-01-08",科教文体,来信,18
12346,"2024-01-08",公卫医疗,来信,31
12347,"2024-01-08",城乡建设,来信,14
12348,"2024-01-08",交通运输,来信,11
12349,"2024-01-08",农林牧渔,来信,11
12350,"2024-01-08",科教文体,网站,6
12351,"2024-01-08",公卫医疗,网站,9
12352,"2024-01-08",城乡建设,网站,9
12353,"2024-01-08",交通运输,网站,25
12354,"2024-01-08",农林牧渔,网站,4
12355,"2024-01-08",科教文体,小程序/公众号,8
12356,"2024-01-08",公卫医疗,小程序/公众号,261
12357,"2024-01-08",城乡建设,小程序/公众号,190
12358,"2024-01-08",交通运输,小程序/公众号,172
12359,"2024-01-08",农林牧渔,小程序/公众号,55
12360,"2024-01-09",科教文体,电话,5
12361,"2024-01-09",公卫医疗,电话,4
12362,"2024-01-09",城乡建设,电话,9
12363,"2024-01-09",交通运输,电话,23
12364,"2024-01-09",农林牧渔,电话,3
12365,"2024-01-09",科教文体,来信,68
12366,"2024-01-09",公卫医疗,来信,65
12367,"2024-01-09",城乡建设,来信,34
12368,"2024-01-09",交通运输,来信,43
12369,"2024-01-09",农林牧渔,来信,58
12370,"2024-01-09",科教文体,网站,8
12371,"2024-01-09",公卫医疗,网站,17
12372,"2024-01-09",城乡建设,网站,61
12373,"2024-01-09",交通运输,网站,9
12374,"2024-01-09",农林牧渔,网站,84
12375,"2024-01-09",科教文体,小程序/公众号,5
12376,"2024-01-09",公卫医疗,小程序/公众号,86
12377,"2024-01-09",城乡建设,小程序/公众号,79
12378,"2024-01-09",交通运输,小程序/公众号,94
12379,"2024-01-09",农林牧渔,小程序/公众号,111
12380,"2024-01-10",科教文体,电话,6
12381,"2024-01-10",公卫医疗,电话,2
12382,"2024-01-10",城乡建设,电话,15
12383,"2024-01-10",交通运输,电话,8
12384,"2024-01-10",农林牧渔,电话,2
12385,"2024-01-10",科教文体,来信,9
12386,"2024-01-10",公卫医疗,来信,9
12387,"2024-01-10",城乡建设,来信,15
12388,"2024-01-10",交通运输,来信,1
12389,"2024-01-10",农林牧渔,来信,13
12390,"2024-01-10",科教文体,网站,16
12391,"2024-01-10",公卫医疗,网站,20
12392,"2024-01-10",城乡建设,网站,5
12393,"2024-01-10",交通运输,网站,10
12394,"2024-01-10",农林牧渔,网站,5
12395,"2024-01-10",科教文体,小程序/公众号,18
12396,"2024-01-10",公卫医疗,小程序/公众号,30
12397,"2024-01-10",城乡建设,小程序/公众号,11
12398,"2024-01-10",交通运输,小程序/公众号,69
12399,"2024-01-10",农林牧渔,小程序/公众号,62
12400,"2024-01-11",科教文体,电话,7
12401,"2024-01-11",公卫医疗,电话,63
12402,"2024-01-11",城乡建设,电话,22
12403,"2024-01-11",交通运输,电话,47
12404,"2024-01-11",农林牧渔,电话,30
12405,"2024-01-11",科教文体,来信,14
12406,"2024-01-11",公卫医疗,来信,44
12407,"2024-01-11",城乡建设,来信,10
12408,"2024-01-11",交通运输,来信,45
12409,"2024-01-11",农林牧渔,来信,5
12410,"2024-01-11",科教文体,网站,2
12411,"2024-01-11",公卫医疗,网站,8
12412,"2024-01-11",城乡建设,网站,11
12413,"2024-01-11",交通运输,网站,8
12414,"2024-01-11",农林牧渔,网站,9
12415,"2024-01-11",科教文体,小程序/公众号,93
12416,"2024-01-11",公卫医疗,小程序/公众号,128
12417,"2024-01-11",城乡建设,小程序/公众号,35
12418,"2024-01-11",交通运输,小程序/公众号,164
12419,"2024-01-11",农林牧渔,小程序/公众号,157
12420,"2024-01-12",科教文体,电话,21
12421,"2024-01-12",公卫医疗,电话,13
12422,"2024-01-12",城乡建设,电话,86
12423,"2024-01-12",交通运输,电话,22
12424,"2024-01-12",农林牧渔,电话,65
12425,"2024-01-12",科教文体,来信,1
12426,"2024-01-12",公卫医疗,来信,12
12427,"2024-01-12",城乡建设,来信,19
12428,"2024-01-12",交通运输,来信,15
12429,"2024-01-12",农林牧渔,来信,15
12430,"2024-01-12",科教文体,网站,26
12431,"2024-01-12",公卫医疗,网站,16
12432,"2024-01-12",城乡建设,网站,92
12433,"2024-01-12",交通运输,网站,92
12434,"2024-01-12",农林牧渔,网站,78
12435,"2024-01-12",科教文体,小程序/公众号,136
12436,"2024-01-12",公卫医疗,小程序/公众号,14
12437,"2024-01-12",城乡建设,小程序/公众号,142
12438,"2024-01-12",交通运输,小程序/公众号,23
12439,"2024-01-12",农林牧渔,小程序/公众号,107
12440,"2024-01-13",科教文体,电话,6
12441,"2024-01-13",公卫医疗,电话,18
12442,"2024-01-13",城乡建设,电话,11
12443,"2024-01-13",交通运输,电话,32
12444,"2024-01-13",农林牧渔,电话,6
12445,"2024-01-13",科教文体,来信,33
12446,"2024-01-13",公卫医疗,来信,2
12447,"2024-01-13",城乡建设,来信,32
12448,"2024-01-13",交通运输,来信,55
12449,"2024-01-13",农林牧渔,来信,25
12450,"2024-01-13",科教文体,网站,62
12451,"2024-01-13",公卫医疗,网站,21
12452,"2024-01-13",城乡建设,网站,53
12453,"2024-01-13",交通运输,网站,3
12454,"2024-01-13",农林牧渔,网站,35
12455,"2024-01-13",科教文体,小程序/公众号,58
12456,"2024-01-13",公卫医疗,小程序/公众号,2
12457,"2024-01-13",城乡建设,小程序/公众号,67
12458,"2024-01-13",交通运输,小程序/公众号,76
12459,"2024-01-13",农林牧渔,小程序/公众号,40
12460,"2024-01-14",科教文体,电话,44
12461,"2024-01-14",公卫医疗,电话,25
12462,"2024-01-14",城乡建设,电话,49
12463,"2024-01-14",交通运输,电话,25
12464,"2024-01-14",农林牧渔,电话,41
12465,"2024-01-14",科教文体,来信,56
12466,"2024-01-14",公卫医疗,来信,54
12467,"2024-01-14",城乡建设,来信,32
12468,"2024-01-14",交通运输,来信,33
12469,"2024-01-14",农林牧渔,来信,55
12470,"2024-01-14",科教文体,网站,10
12471,"2024-01-14",公卫医疗,网站,8
12472,"2024-01-14",城乡建设,网站,10
12473,"2024-01-14",交通运输,网站,11
12474,"2024-01-14",农林牧渔,网站,20
12475,"2024-01-14",科教文体,小程序/公众号,9
12476,"2024-01-14",公卫医疗,小程序/公众号,136
12477,"2024-01-14",城乡建设,小程序/公众号,170
12478,"2024-01-14",交通运输,小程序/公众号,143
12479,"2024-01-14",农林牧渔,小程序/公众号,6
12480,"2024-01-15",科教文体,电话,4
12481,"2024-01-15",公卫医疗,电话,6
12482,"2024-01-15",城乡建设,电话,4
12483,"2024-01-15",交通运输,电话,8
12484,"2024-01-15",农林牧渔,电话,2
12485,"2024-01-15",科教文体,来信,21
12486,"2024-01-15",公卫医疗,来信,14
12487,"2024-01-15",城乡建设,来信,37
12488,"2024-01-15",交通运输,来信,39
12489,"2024-01-15",农林牧渔,来信,50
12490,"2024-01-15",科教文体,网站,3
12491,"2024-01-15",公卫医疗,网站,33
12492,"2024-01-15",城乡建设,网站,15
12493,"2024-01-15",交通运输,网站,1
12494,"2024-01-15",农林牧渔,网站,24
12495,"2024-01-15",科教文体,小程序/公众号,159
12496,"2024-01-15",公卫医疗,小程序/公众号,84
12497,"2024-01-15",城乡建设,小程序/公众号,53
12498,"2024-01-15",交通运输,小程序/公众号,120
12499,"2024-01-15",农林牧渔,小程序/公众号,174
12500,"2024-01-16",科教文体,电话,63
12501,"2024-01-16",公卫医疗,电话,40
12502,"2024-01-16",城乡建设,电话,23
12503,"2024-01-16",交通运输,电话,19
12504,"2024-01-16",农林牧渔,电话,16
12505,"2024-01-16",科教文体,来信,6
12506,"2024-01-16",公卫医疗,来信,0
12507,"2024-01-16",城乡建设,来信,0
12508,"2024-01-16",交通运输,来信,4
12509,"2024-01-16",农林牧渔,来信,1
12510,"2024-01-16",科教文体,网站,48
12511,"2024-01-16",公卫医疗,网站,49
12512,"2024-01-16",城乡建设,网站,42
12513,"2024-01-16",交通运输,网站,10
12514,"2024-01-16",农林牧渔,网站,31
12515,"2024-01-16",科教文体,小程序/公众号,123
12516,"2024-01-16",公卫医疗,小程序/公众号,115
12517,"2024-01-16",城乡建设,小程序/公众号,7
12518,"2024-01-16",交通运输,小程序/公众号,189
12519,"2024-01-16",农林牧渔,小程序/公众号,159
12520,"2024-01-17",科教文体,电话,1
12521,"2024-01-17",公卫医疗,电话,1
12522,"2024-01-17",城乡建设,电话,34
12523,"2024-01-17",交通运输,电话,45
12524,"2024-01-17",农林牧渔,电话,44
12525,"2024-01-17",科教文体,来信,16
12526,"2024-01-17",公卫医疗,来信,15
12527,"2024-01-17",城乡建设,来信,15
12528,"2024-01-17",交通运输,来信,10
12529,"2024-01-17",农林牧渔,来信,12
12530,"2024-01-17",科教文体,网站,68
12531,"2024-01-17",公卫医疗,网站,60
12532,"2024-01-17",城乡建设,网站,67
12533,"2024-01-17",交通运输,网站,35
12534,"2024-01-17",农林牧渔,网站,41
12535,"2024-01-17",科教文体,小程序/公众号,122
12536,"2024-01-17",公卫医疗,小程序/公众号,51
12537,"2024-01-17",城乡建设,小程序/公众号,16
12538,"2024-01-17",交通运输,小程序/公众号,31
12539,"2024-01-17",农林牧渔,小程序/公众号,60
12540,"2024-01-18",科教文体,电话,6
12541,"2024-01-18",公卫医疗,电话,10
12542,"2024-01-18",城乡建设,电话,23
12543,"2024-01-18",交通运输,电话,6
12544,"2024-01-18",农林牧渔,电话,12
12545,"2024-01-18",科教文体,来信,14
12546,"2024-01-18",公卫医疗,来信,9
12547,"2024-01-18",城乡建设,来信,13
12548,"2024-01-18",交通运输,来信,47
12549,"2024-01-18",农林牧渔,来信,25
12550,"2024-01-18",科教文体,网站,56
12551,"2024-01-18",公卫医疗,网站,15
12552,"2024-01-18",城乡建设,网站,26
12553,"2024-01-18",交通运输,网站,27
12554,"2024-01-18",农林牧渔,网站,38
12555,"2024-01-18",科教文体,小程序/公众号,42
12556,"2024-01-18",公卫医疗,小程序/公众号,39
12557,"2024-01-18",城乡建设,小程序/公众号,14
12558,"2024-01-18",交通运输,小程序/公众号,46
12559,"2024-01-18",农林牧渔,小程序/公众号,64
12560,"2024-01-19",科教文体,电话,20
12561,"2024-01-19",公卫医疗,电话,24
12562,"2024-01-19",城乡建设,电话,4
12563,"2024-01-19",交通运输,电话,8
12564,"2024-01-19",农林牧渔,电话,25
12565,"2024-01-19",科教文体,来信,7
12566,"2024-01-19",公卫医疗,来信,30
12567,"2024-01-19",城乡建设,来信,23
12568,"2024-01-19",交通运输,来信,29
12569,"2024-01-19",农林牧渔,来信,19
12570,"2024-01-19",科教文体,网站,17
12571,"2024-01-19",公卫医疗,网站,5
12572,"2024-01-19",城乡建设,网站,3
12573,"2024-01-19",交通运输,网站,22
12574,"2024-01-19",农林牧渔,网站,26
12575,"2024-01-19",科教文体,小程序/公众号,13
12576,"2024-01-19",公卫医疗,小程序/公众号,57
12577,"2024-01-19",城乡建设,小程序/公众号,47
12578,"2024-01-19",交通运输,小程序/公众号,36
12579,"2024-01-19",农林牧渔,小程序/公众号,27
12580,"2024-01-20",科教文体,电话,47
12581,"2024-01-20",公卫医疗,电话,3
12582,"2024-01-20",城乡建设,电话,60
12583,"2024-01-20",交通运输,电话,54
12584,"2024-01-20",农林牧渔,电话,35
12585,"2024-01-20",科教文体,来信,12
12586,"2024-01-20",公卫医疗,来信,41
12587,"2024-01-20",城乡建设,来信,56
12588,"2024-01-20",交通运输,来信,52
12589,"2024-01-20",农林牧渔,来信,24
12590,"2024-01-20",科教文体,网站,42
12591,"2024-01-20",公卫医疗,网站,59
12592,"2024-01-20",城乡建设,网站,8
12593,"2024-01-20",交通运输,网站,57
12594,"2024-01-20",农林牧渔,网站,36
12595,"2024-01-20",科教文体,小程序/公众号,10
12596,"2024-01-20",公卫医疗,小程序/公众号,3
12597,"2024-01-20",城乡建设,小程序/公众号,93
12598,"2024-01-20",交通运输,小程序/公众号,57
12599,"2024-01-20",农林牧渔,小程序/公众号,47
12600,"2024-01-21",科教文体,电话,16
12601,"2024-01-21",公卫医疗,电话,15
12602,"2024-01-21",城乡建设,电话,20
12603,"2024-01-21",交通运输,电话,17
12604,"2024-01-21",农林牧渔,电话,7
12605,"2024-01-21",科教文体,来信,20
12606,"2024-01-21",公卫医疗,来信,37
12607,"2024-01-21",城乡建设,来信,4
12608,"2024-01-21",交通运输,来信,6
12609,"2024-01-21",农林牧渔,来信,8
12610,"2024-01-21",科教文体,网站,42
12611,"2024-01-21",公卫医疗,网站,16
12612,"2024-01-21",城乡建设,网站,21
12613,"2024-01-21",交通运输,网站,10
12614,"2024-01-21",农林牧渔,网站,11
12615,"2024-01-21",科教文体,小程序/公众号,41
12616,"2024-01-21",公卫医疗,小程序/公众号,58
12617,"2024-01-21",城乡建设,小程序/公众号,30
12618,"2024-01-21",交通运输,小程序/公众号,15
12619,"2024-01-21",农林牧渔,小程序/公众号,51
12620,"2024-01-22",科教文体,电话,5
12621,"2024-01-22",公卫医疗,电话,3
12622,"2024-01-22",城乡建设,电话,3
12623,"2024-01-22",交通运输,电话,4
12624,"2024-01-22",农林牧渔,电话,1
12625,"2024-01-22",科教文体,来信,33
12626,"2024-01-22",公卫医疗,来信,55
12627,"2024-01-22",城乡建设,来信,97
12628,"2024-01-22",交通运输,来信,49
12629,"2024-01-22",农林牧渔,来信,24
12630,"2024-01-22",科教文体,网站,2
12631,"2024-01-22",公卫医疗,网站,33
12632,"2024-01-22",城乡建设,网站,33
12633,"2024-01-22",交通运输,网站,24
12634,"2024-01-22",农林牧渔,网站,20
12635,"2024-01-22",科教文体,小程序/公众号,164
12636,"2024-01-22",公卫医疗,小程序/公众号,87
12637,"2024-01-22",城乡建设,小程序/公众号,27
12638,"2024-01-22",交通运输,小程序/公众号,160
12639,"2024-01-22",农林牧渔,小程序/公众号,116
12640,"2024-01-23",科教文体,电话,2
12641,"2024-01-23",公卫医疗,电话,2
12642,"2024-01-23",城乡建设,电话,1
12643,"2024-01-23",交通运输,电话,2
12644,"2024-01-23",农林牧渔,电话,3
12645,"2024-01-23",科教文体,来信,21
12646,"2024-01-23",公卫医疗,来信,21
12647,"2024-01-23",城乡建设,来信,4
12648,"2024-01-23",交通运输,来信,32
12649,"2024-01-23",农林牧渔,来信,20
12650,"2024-01-23",科教文体,网站,5
12651,"2024-01-23",公卫医疗,网站,1
12652,"2024-01-23",城乡建设,网站,23
12653,"2024-01-23",交通运输,网站,15
12654,"2024-01-23",农林牧渔,网站,10
12655,"2024-01-23",科教文体,小程序/公众号,17
12656,"2024-01-23",公卫医疗,小程序/公众号,33
12657,"2024-01-23",城乡建设,小程序/公众号,65
12658,"2024-01-23",交通运输,小程序/公众号,3
12659,"2024-01-23",农林牧渔,小程序/公众号,52
12660,"2024-01-24",科教文体,电话,16
12661,"2024-01-24",公卫医疗,电话,0
12662,"2024-01-24",城乡建设,电话,35
12663,"2024-01-24",交通运输,电话,9
12664,"2024-01-24",农林牧渔,电话,26
12665,"2024-01-24",科教文体,来信,8
12666,"2024-01-24",公卫医疗,来信,5
12667,"2024-01-24",城乡建设,来信,8
12668,"2024-01-24",交通运输,来信,4
12669,"2024-01-24",农林牧渔,来信,9
12670,"2024-01-24",科教文体,网站,77
12671,"2024-01-24",公卫医疗,网站,59
12672,"2024-01-24",城乡建设,网站,68
12673,"2024-01-24",交通运输,网站,21
12674,"2024-01-24",农林牧渔,网站,40
12675,"2024-01-24",科教文体,小程序/公众号,78
12676,"2024-01-24",公卫医疗,小程序/公众号,52
12677,"2024-01-24",城乡建设,小程序/公众号,42
12678,"2024-01-24",交通运输,小程序/公众号,97
12679,"2024-01-24",农林牧渔,小程序/公众号,114
12680,"2024-01-25",科教文体,电话,9
12681,"2024-01-25",公卫医疗,电话,2
12682,"2024-01-25",城乡建设,电话,9
12683,"2024-01-25",交通运输,电话,8
12684,"2024-01-25",农林牧渔,电话,0
12685,"2024-01-25",科教文体,来信,10
12686,"2024-01-25",公卫医疗,来信,15
12687,"2024-01-25",城乡建设,来信,9
12688,"2024-01-25",交通运输,来信,0
12689,"2024-01-25",农林牧渔,来信,12
12690,"2024-01-25",科教文体,网站,4
12691,"2024-01-25",公卫医疗,网站,5
12692,"2024-01-25",城乡建设,网站,4
12693,"2024-01-25",交通运输,网站,8
12694,"2024-01-25",农林牧渔,网站,6
12695,"2024-01-25",科教文体,小程序/公众号,76
12696,"2024-01-25",公卫医疗,小程序/公众号,27
12697,"2024-01-25",城乡建设,小程序/公众号,17
12698,"2024-01-25",交通运输,小程序/公众号,63
12699,"2024-01-25",农林牧渔,小程序/公众号,16
12700,"2024-01-26",科教文体,电话,10
12701,"2024-01-26",公卫医疗,电话,6
12702,"2024-01-26",城乡建设,电话,4
12703,"2024-01-26",交通运输,电话,6
12704,"2024-01-26",农林牧渔,电话,6
12705,"2024-01-26",科教文体,来信,2
12706,"2024-01-26",公卫医疗,来信,53
12707,"2024-01-26",城乡建设,来信,58
12708,"2024-01-26",交通运输,来信,41
12709,"2024-01-26",农林牧渔,来信,11
12710,"2024-01-26",科教文体,网站,32
12711,"2024-01-26",公卫医疗,网站,28
12712,"2024-01-26",城乡建设,网站,11
12713,"2024-01-26",交通运输,网站,29
12714,"2024-01-26",农林牧渔,网站,56
12715,"2024-01-26",科教文体,小程序/公众号,53
12716,"2024-01-26",公卫医疗,小程序/公众号,32
12717,"2024-01-26",城乡建设,小程序/公众号,58
12718,"2024-01-26",交通运输,小程序/公众号,44
12719,"2024-01-26",农林牧渔,小程序/公众号,35
12720,"2024-01-27",科教文体,电话,9
12721,"2024-01-27",公卫医疗,电话,14
12722,"2024-01-27",城乡建设,电话,15
12723,"2024-01-27",交通运输,电话,3
12724,"2024-01-27",农林牧渔,电话,1
12725,"2024-01-27",科教文体,来信,40
12726,"2024-01-27",公卫医疗,来信,18
12727,"2024-01-27",城乡建设,来信,16
12728,"2024-01-27",交通运输,来信,53
12729,"2024-01-27",农林牧渔,来信,4
12730,"2024-01-27",科教文体,网站,43
12731,"2024-01-27",公卫医疗,网站,39
12732,"2024-01-27",城乡建设,网站,46
