"md_id","busi_time","order_type_name","order_type_cd","total_num"
5094,"2024-01-27",举报,"0600",124
5095,"2024-01-27",无效,"0700",180
5096,"2024-01-27",其他,"9999",203
5097,"2024-01-28",咨询,"0100",39
5098,"2024-01-28",投诉,"0200",38
5099,"2024-01-28",意见建议,"0300",6
5100,"2024-01-28",求助,"0400",48
5101,"2024-01-28",表扬,"0500",61
5102,"2024-01-28",举报,"0600",17
5103,"2024-01-28",无效,"0700",103
5104,"2024-01-28",其他,"9999",180
5105,"2024-01-29",咨询,"0100",8
5106,"2024-01-29",投诉,"0200",30
5107,"2024-01-29",意见建议,"0300",73
5108,"2024-01-29",求助,"0400",58
5109,"2024-01-29",表扬,"0500",81
5110,"2024-01-29",举报,"0600",52
5111,"2024-01-29",无效,"0700",87
5112,"2024-01-29",其他,"9999",139
5113,"2024-01-30",咨询,"0100",21
5114,"2024-01-30",投诉,"0200",52
5115,"2024-01-30",意见建议,"0300",39
5116,"2024-01-30",求助,"0400",81
5117,"2024-01-30",表扬,"0500",78
5118,"2024-01-30",举报,"0600",42
5119,"2024-01-30",无效,"0700",59
5120,"2024-01-30",其他,"9999",189
5121,"2024-01-31",咨询,"0100",5
5122,"2024-01-31",投诉,"0200",44
5123,"2024-01-31",意见建议,"0300",45
5124,"2024-01-31",求助,"0400",6
5125,"2024-01-31",表扬,"0500",12
5126,"2024-01-31",举报,"0600",95
5127,"2024-01-31",无效,"0700",84
5128,"2024-01-31",其他,"9999",135
5129,"2024-02-01",咨询,"0100",39
5130,"2024-02-01",投诉,"0200",42
5131,"2024-02-01",意见建议,"0300",37
5132,"2024-02-01",求助,"0400",45
5133,"2024-02-01",表扬,"0500",9
5134,"2024-02-01",举报,"0600",17
5135,"2024-02-01",无效,"0700",63
5136,"2024-02-01",其他,"9999",104
5137,"2024-02-02",咨询,"0100",95
5138,"2024-02-02",投诉,"0200",93
5139,"2024-02-02",意见建议,"0300",65
5140,"2024-02-02",求助,"0400",58
5141,"2024-02-02",表扬,"0500",46
5142,"2024-02-02",举报,"0600",97
5143,"2024-02-02",无效,"0700",134
5144,"2024-02-02",其他,"9999",224
5145,"2024-02-03",咨询,"0100",49
5146,"2024-02-03",投诉,"0200",98
5147,"2024-02-03",意见建议,"0300",33
5148,"2024-02-03",求助,"0400",105
5149,"2024-02-03",表扬,"0500",133
5150,"2024-02-03",举报,"0600",118
5151,"2024-02-03",无效,"0700",128
5152,"2024-02-03",其他,"9999",169
5153,"2024-02-04",咨询,"0100",72
5154,"2024-02-04",投诉,"0200",75
5155,"2024-02-04",意见建议,"0300",28
5156,"2024-02-04",求助,"0400",51
5157,"2024-02-04",表扬,"0500",72
5158,"2024-02-04",举报,"0600",100
5159,"2024-02-04",无效,"0700",32
5160,"2024-02-04",其他,"9999",172
5161,"2024-02-05",咨询,"0100",53
5162,"2024-02-05",投诉,"0200",60
5163,"2024-02-05",意见建议,"0300",24
5164,"2024-02-05",求助,"0400",18
5165,"2024-02-05",表扬,"0500",82
5166,"2024-02-05",举报,"0600",85
5167,"2024-02-05",无效,"0700",40
5168,"2024-02-05",其他,"9999",140
5169,"2024-02-06",咨询,"0100",94
5170,"2024-02-06",投诉,"0200",88
5171,"2024-02-06",意见建议,"0300",100
5172,"2024-02-06",求助,"0400",61
5173,"2024-02-06",表扬,"0500",133
5174,"2024-02-06",举报,"0600",154
5175,"2024-02-06",无效,"0700",178
5176,"2024-02-06",其他,"9999",185
5177,"2024-02-07",咨询,"0100",40
5178,"2024-02-07",投诉,"0200",47
5179,"2024-02-07",意见建议,"0300",13
5180,"2024-02-07",求助,"0400",16
5181,"2024-02-07",表扬,"0500",20
5182,"2024-02-07",举报,"0600",105
5183,"2024-02-07",无效,"0700",106
5184,"2024-02-07",其他,"9999",132
5185,"2024-02-08",咨询,"0100",75
5186,"2024-02-08",投诉,"0200",36
5187,"2024-02-08",意见建议,"0300",93
5188,"2024-02-08",求助,"0400",49
5189,"2024-02-08",表扬,"0500",44
5190,"2024-02-08",举报,"0600",96
5191,"2024-02-08",无效,"0700",213
5192,"2024-02-08",其他,"9999",316
5193,"2024-02-09",咨询,"0100",18
5194,"2024-02-09",投诉,"0200",87
5195,"2024-02-09",意见建议,"0300",95
5196,"2024-02-09",求助,"0400",21
5197,"2024-02-09",表扬,"0500",116
5198,"2024-02-09",举报,"0600",164
5199,"2024-02-09",无效,"0700",144
5200,"2024-02-09",其他,"9999",257
5201,"2024-02-10",咨询,"0100",8
5202,"2024-02-10",投诉,"0200",79
5203,"2024-02-10",意见建议,"0300",101
5204,"2024-02-10",求助,"0400",107
5205,"2024-02-10",表扬,"0500",18
5206,"2024-02-10",举报,"0600",5
5207,"2024-02-10",无效,"0700",108
5208,"2024-02-10",其他,"9999",404
5209,"2024-02-11",咨询,"0100",84
5210,"2024-02-11",投诉,"0200",10
5211,"2024-02-11",意见建议,"0300",117
5212,"2024-02-11",求助,"0400",14
5213,"2024-02-11",表扬,"0500",118
5214,"2024-02-11",举报,"0600",102
5215,"2024-02-11",无效,"0700",122
5216,"2024-02-11",其他,"9999",243
5217,"2024-02-12",咨询,"0100",42
5218,"2024-02-12",投诉,"0200",44
5219,"2024-02-12",意见建议,"0300",83
5220,"2024-02-12",求助,"0400",13
5221,"2024-02-12",表扬,"0500",80
5222,"2024-02-12",举报,"0600",24
5223,"2024-02-12",无效,"0700",73
5224,"2024-02-12",其他,"9999",227
5225,"2024-02-13",咨询,"0100",63
5226,"2024-02-13",投诉,"0200",17
5227,"2024-02-13",意见建议,"0300",79
5228,"2024-02-13",求助,"0400",32
5229,"2024-02-13",表扬,"0500",74
5230,"2024-02-13",举报,"0600",23
5231,"2024-02-13",无效,"0700",25
5232,"2024-02-13",其他,"9999",342
5233,"2024-02-14",咨询,"0100",20
5234,"2024-02-14",投诉,"0200",52
5235,"2024-02-14",意见建议,"0300",29
5236,"2024-02-14",求助,"0400",76
5237,"2024-02-14",表扬,"0500",90
5238,"2024-02-14",举报,"0600",48
5239,"2024-02-14",无效,"0700",19
5240,"2024-02-14",其他,"9999",223
5241,"2024-02-15",咨询,"0100",31
5242,"2024-02-15",投诉,"0200",49
5243,"2024-02-15",意见建议,"0300",16
5244,"2024-02-15",求助,"0400",81
5245,"2024-02-15",表扬,"0500",7
5246,"2024-02-15",举报,"0600",65
5247,"2024-02-15",无效,"0700",103
5248,"2024-02-15",其他,"9999",293
5249,"2024-02-16",咨询,"0100",39
5250,"2024-02-16",投诉,"0200",12
5251,"2024-02-16",意见建议,"0300",32
5252,"2024-02-16",求助,"0400",34
5253,"2024-02-16",表扬,"0500",6
5254,"2024-02-16",举报,"0600",18
5255,"2024-02-16",无效,"0700",52
5256,"2024-02-16",其他,"9999",123
5257,"2024-02-17",咨询,"0100",10
5258,"2024-02-17",投诉,"0200",5
5259,"2024-02-17",意见建议,"0300",32
5260,"2024-02-17",求助,"0400",7
5261,"2024-02-17",表扬,"0500",51
5262,"2024-02-17",举报,"0600",29
5263,"2024-02-17",无效,"0700",74
5264,"2024-02-17",其他,"9999",97
5265,"2024-02-18",咨询,"0100",11
5266,"2024-02-18",投诉,"0200",42
5267,"2024-02-18",意见建议,"0300",19
5268,"2024-02-18",求助,"0400",40
5269,"2024-02-18",表扬,"0500",25
5270,"2024-02-18",举报,"0600",57
5271,"2024-02-18",无效,"0700",57
5272,"2024-02-18",其他,"9999",73
5273,"2024-02-19",咨询,"0100",40
5274,"2024-02-19",投诉,"0200",13
5275,"2024-02-19",意见建议,"0300",39
5276,"2024-02-19",求助,"0400",8
5277,"2024-02-19",表扬,"0500",16
5278,"2024-02-19",举报,"0600",44
5279,"2024-02-19",无效,"0700",30
5280,"2024-02-19",其他,"9999",146
5281,"2024-02-20",咨询,"0100",6
5282,"2024-02-20",投诉,"0200",118
5283,"2024-02-20",意见建议,"0300",99
5284,"2024-02-20",求助,"0400",17
5285,"2024-02-20",表扬,"0500",42
5286,"2024-02-20",举报,"0600",132
5287,"2024-02-20",无效,"0700",64
5288,"2024-02-20",其他,"9999",522
5289,"2024-02-21",咨询,"0100",66
5290,"2024-02-21",投诉,"0200",40
5291,"2024-02-21",意见建议,"0300",17
5292,"2024-02-21",求助,"0400",27
5293,"2024-02-21",表扬,"0500",57
5294,"2024-02-21",举报,"0600",83
5295,"2024-02-21",无效,"0700",50
5296,"2024-02-21",其他,"9999",237
5297,"2024-02-22",咨询,"0100",43
5298,"2024-02-22",投诉,"0200",55
5299,"2024-02-22",意见建议,"0300",18
5300,"2024-02-22",求助,"0400",57
5301,"2024-02-22",表扬,"0500",62
5302,"2024-02-22",举报,"0600",64
5303,"2024-02-22",无效,"0700",48
5304,"2024-02-22",其他,"9999",121
5305,"2024-02-23",咨询,"0100",34
5306,"2024-02-23",投诉,"0200",42
5307,"2024-02-23",意见建议,"0300",30
5308,"2024-02-23",求助,"0400",15
5309,"2024-02-23",表扬,"0500",34
5310,"2024-02-23",举报,"0600",60
5311,"2024-02-23",无效,"0700",45
5312,"2024-02-23",其他,"9999",195
5313,"2024-02-24",咨询,"0100",39
5314,"2024-02-24",投诉,"0200",33
5315,"2024-02-24",意见建议,"0300",33
5316,"2024-02-24",求助,"0400",40
5317,"2024-02-24",表扬,"0500",41
5318,"2024-02-24",举报,"0600",23
5319,"2024-02-24",无效,"0700",5
5320,"2024-02-24",其他,"9999",104
5321,"2024-02-25",咨询,"0100",83
5322,"2024-02-25",投诉,"0200",33
5323,"2024-02-25",意见建议,"0300",24
5324,"2024-02-25",求助,"0400",121
5325,"2024-02-25",表扬,"0500",76
5326,"2024-02-25",举报,"0600",99
5327,"2024-02-25",无效,"0700",213
5328,"2024-02-25",其他,"9999",229
5329,"2024-02-26",咨询,"0100",105
5330,"2024-02-26",投诉,"0200",60
5331,"2024-02-26",意见建议,"0300",69
5332,"2024-02-26",求助,"0400",8
5333,"2024-02-26",表扬,"0500",13
5334,"2024-02-26",举报,"0600",188
5335,"2024-02-26",无效,"0700",7
5336,"2024-02-26",其他,"9999",395
5337,"2024-02-27",咨询,"0100",39
5338,"2024-02-27",投诉,"0200",39
5339,"2024-02-27",意见建议,"0300",20
5340,"2024-02-27",求助,"0400",22
5341,"2024-02-27",表扬,"0500",55
5342,"2024-02-27",举报,"0600",31
5343,"2024-02-27",无效,"0700",46
5344,"2024-02-27",其他,"9999",143
5345,"2024-02-28",咨询,"0100",26
5346,"2024-02-28",投诉,"0200",78
5347,"2024-02-28",意见建议,"0300",34
5348,"2024-02-28",求助,"0400",6
5349,"2024-02-28",表扬,"0500",22
5350,"2024-02-28",举报,"0600",43
5351,"2024-02-28",无效,"0700",101
5352,"2024-02-28",其他,"9999",309
5353,"2024-02-29",咨询,"0100",74
5354,"2024-02-29",投诉,"0200",11
5355,"2024-02-29",意见建议,"0300",43
5356,"2024-02-29",求助,"0400",80
5357,"2024-02-29",表扬,"0500",49
5358,"2024-02-29",举报,"0600",71
5359,"2024-02-29",无效,"0700",115
5360,"2024-02-29",其他,"9999",536
5361,"2024-03-01",咨询,"0100",80
5362,"2024-03-01",投诉,"0200",122
5363,"2024-03-01",意见建议,"0300",37
5364,"2024-03-01",求助,"0400",18
5365,"2024-03-01",表扬,"0500",57
5366,"2024-03-01",举报,"0600",99
5367,"2024-03-01",无效,"0700",68
5368,"2024-03-01",其他,"9999",479
5369,"2024-03-02",咨询,"0100",86
5370,"2024-03-02",投诉,"0200",52
5371,"2024-03-02",意见建议,"0300",5
5372,"2024-03-02",求助,"0400",16
5373,"2024-03-02",表扬,"0500",92
5374,"2024-03-02",举报,"0600",55
5375,"2024-03-02",无效,"0700",199
5376,"2024-03-02",其他,"9999",411
5377,"2024-03-03",咨询,"0100",33
5378,"2024-03-03",投诉,"0200",52
5379,"2024-03-03",意见建议,"0300",21
5380,"2024-03-03",求助,"0400",35
5381,"2024-03-03",表扬,"0500",69
5382,"2024-03-03",举报,"0600",79
5383,"2024-03-03",无效,"0700",97
5384,"2024-03-03",其他,"9999",483
5385,"2024-03-04",咨询,"0100",50
5386,"2024-03-04",投诉,"0200",78
5387,"2024-03-04",意见建议,"0300",77
5388,"2024-03-04",求助,"0400",92
5389,"2024-03-04",表扬,"0500",66
5390,"2024-03-04",举报,"0600",31
5391,"2024-03-04",无效,"0700",126
5392,"2024-03-04",其他,"9999",182
5393,"2024-03-05",咨询,"0100",54
5394,"2024-03-05",投诉,"0200",64
5395,"2024-03-05",意见建议,"0300",54
5396,"2024-03-05",求助,"0400",15
5397,"2024-03-05",表扬,"0500",69
5398,"2024-03-05",举报,"0600",86
5399,"2024-03-05",无效,"0700",33
5400,"2024-03-05",其他,"9999",148
5401,"2024-03-06",咨询,"0100",77
5402,"2024-03-06",投诉,"0200",19
5403,"2024-03-06",意见建议,"0300",63
5404,"2024-03-06",求助,"0400",108
5405,"2024-03-06",表扬,"0500",118
5406,"2024-03-06",举报,"0600",15
5407,"2024-03-06",无效,"0700",161
5408,"2024-03-06",其他,"9999",238
5409,"2024-03-07",咨询,"0100",54
5410,"2024-03-07",投诉,"0200",55
5411,"2024-03-07",意见建议,"0300",76
5412,"2024-03-07",求助,"0400",16
5413,"2024-03-07",表扬,"0500",31
5414,"2024-03-07",举报,"0600",91
5415,"2024-03-07",无效,"0700",84
5416,"2024-03-07",其他,"9999",286
5417,"2024-03-08",咨询,"0100",58
5418,"2024-03-08",投诉,"0200",38
5419,"2024-03-08",意见建议,"0300",13
5420,"2024-03-08",求助,"0400",28
5421,"2024-03-08",表扬,"0500",92
5422,"2024-03-08",举报,"0600",50
5423,"2024-03-08",无效,"0700",6
5424,"2024-03-08",其他,"9999",230
5425,"2024-03-09",咨询,"0100",26
5426,"2024-03-09",投诉,"0200",26
5427,"2024-03-09",意见建议,"0300",30
5428,"2024-03-09",求助,"0400",62
5429,"2024-03-09",表扬,"0500",17
5430,"2024-03-09",举报,"0600",42
5431,"2024-03-09",无效,"0700",90
5432,"2024-03-09",其他,"9999",122
5433,"2024-03-10",咨询,"0100",45
5434,"2024-03-10",投诉,"0200",53
5435,"2024-03-10",意见建议,"0300",132
5436,"2024-03-10",求助,"0400",87
5437,"2024-03-10",表扬,"0500",61
5438,"2024-03-10",举报,"0600",113
5439,"2024-03-10",无效,"0700",142
5440,"2024-03-10",其他,"9999",258
5441,"2024-03-11",咨询,"0100",6
5442,"2024-03-11",投诉,"0200",38
5443,"2024-03-11",意见建议,"0300",31
5444,"2024-03-11",求助,"0400",44
5445,"2024-03-11",表扬,"0500",34
5446,"2024-03-11",举报,"0600",64
5447,"2024-03-11",无效,"0700",26
5448,"2024-03-11",其他,"9999",262
5449,"2024-03-12",咨询,"0100",65
5450,"2024-03-12",投诉,"0200",57
5451,"2024-03-12",意见建议,"0300",65
5452,"2024-03-12",求助,"0400",95
5453,"2024-03-12",表扬,"0500",102
5454,"2024-03-12",举报,"0600",9
5455,"2024-03-12",无效,"0700",15
5456,"2024-03-12",其他,"9999",315
5457,"2024-03-13",咨询,"0100",64
5458,"2024-03-13",投诉,"0200",47
5459,"2024-03-13",意见建议,"0300",103
5460,"2024-03-13",求助,"0400",14
5461,"2024-03-13",表扬,"0500",48
5462,"2024-03-13",举报,"0600",136
5463,"2024-03-13",无效,"0700",176
5464,"2024-03-13",其他,"9999",193
5465,"2024-03-14",咨询,"0100",5
5466,"2024-03-14",投诉,"0200",50
5467,"2024-03-14",意见建议,"0300",56
5468,"2024-03-14",求助,"0400",83
5469,"2024-03-14",表扬,"0500",123
5470,"2024-03-14",举报,"0600",41
5471,"2024-03-14",无效,"0700",89
5472,"2024-03-14",其他,"9999",260
5473,"2024-03-15",咨询,"0100",7
5474,"2024-03-15",投诉,"0200",43
5475,"2024-03-15",意见建议,"0300",130
5476,"2024-03-15",求助,"0400",133
5477,"2024-03-15",表扬,"0500",104
5478,"2024-03-15",举报,"0600",43
5479,"2024-03-15",无效,"0700",24
5480,"2024-03-15",其他,"9999",386
5481,"2024-03-16",咨询,"0100",70
5482,"2024-03-16",投诉,"0200",36
5483,"2024-03-16",意见建议,"0300",76
5484,"2024-03-16",求助,"0400",34
5485,"2024-03-16",表扬,"0500",33
5486,"2024-03-16",举报,"0600",99
5487,"2024-03-16",无效,"0700",113
5488,"2024-03-16",其他,"9999",133
5489,"2024-03-17",咨询,"0100",49
5490,"2024-03-17",投诉,"0200",51
5491,"2024-03-17",意见建议,"0300",13
5492,"2024-03-17",求助,"0400",13
5493,"2024-03-17",表扬,"0500",43
5494,"2024-03-17",举报,"0600",18
5495,"2024-03-17",无效,"0700",72
5496,"2024-03-17",其他,"9999",183
5497,"2024-03-18",咨询,"0100",31
5498,"2024-03-18",投诉,"0200",73
5499,"2024-03-18",意见建议,"0300",8
5500,"2024-03-18",求助,"0400",27
5501,"2024-03-18",表扬,"0500",96
5502,"2024-03-18",举报,"0600",95
5503,"2024-03-18",无效,"0700",6
5504,"2024-03-18",其他,"9999",227
5505,"2024-03-19",咨询,"0100",47
5506,"2024-03-19",投诉,"0200",83
5507,"2024-03-19",意见建议,"0300",109
5508,"2024-03-19",求助,"0400",34
5509,"2024-03-19",表扬,"0500",156
5510,"2024-03-19",举报,"0600",46
5511,"2024-03-19",无效,"0700",190
5512,"2024-03-19",其他,"9999",235
5513,"2024-03-20",咨询,"0100",26
5514,"2024-03-20",投诉,"0200",87
5515,"2024-03-20",意见建议,"0300",58
5516,"2024-03-20",求助,"0400",5
5517,"2024-03-20",表扬,"0500",47
5518,"2024-03-20",举报,"0600",138
5519,"2024-03-20",无效,"0700",137
5520,"2024-03-20",其他,"9999",146
5521,"2024-03-21",咨询,"0100",69
5522,"2024-03-21",投诉,"0200",102
5523,"2024-03-21",意见建议,"0300",92
5524,"2024-03-21",求助,"0400",102
5525,"2024-03-21",表扬,"0500",65
5526,"2024-03-21",举报,"0600",71
5527,"2024-03-21",无效,"0700",56
5528,"2024-03-21",其他,"9999",234
5529,"2024-03-22",咨询,"0100",22
5530,"2024-03-22",投诉,"0200",26
5531,"2024-03-22",意见建议,"0300",85
5532,"2024-03-22",求助,"0400",29
5533,"2024-03-22",表扬,"0500",118
5534,"2024-03-22",举报,"0600",116
5535,"2024-03-22",无效,"0700",66
5536,"2024-03-22",其他,"9999",364
5537,"2024-03-23",咨询,"0100",17
5538,"2024-03-23",投诉,"0200",50
5539,"2024-03-23",意见建议,"0300",51
5540,"2024-03-23",求助,"0400",41
5541,"2024-03-23",表扬,"0500",54
5542,"2024-03-23",举报,"0600",39
5543,"2024-03-23",无效,"0700",76
5544,"2024-03-23",其他,"9999",78
5545,"2024-03-24",咨询,"0100",14
5546,"2024-03-24",投诉,"0200",6
5547,"2024-03-24",意见建议,"0300",36
5548,"2024-03-24",求助,"0400",21
5549,"2024-03-24",表扬,"0500",21
5550,"2024-03-24",举报,"0600",28
5551,"2024-03-24",无效,"0700",69
5552,"2024-03-24",其他,"9999",272
5553,"2024-03-25",咨询,"0100",22
5554,"2024-03-25",投诉,"0200",61
5555,"2024-03-25",意见建议,"0300",16
5556,"2024-03-25",求助,"0400",47
5557,"2024-03-25",表扬,"0500",56
5558,"2024-03-25",举报,"0600",98
5559,"2024-03-25",无效,"0700",95
5560,"2024-03-25",其他,"9999",109
5561,"2024-03-26",咨询,"0100",44
5562,"2024-03-26",投诉,"0200",40
5563,"2024-03-26",意见建议,"0300",52
5564,"2024-03-26",求助,"0400",44
5565,"2024-03-26",表扬,"0500",22
5566,"2024-03-26",举报,"0600",120
5567,"2024-03-26",无效,"0700",15
5568,"2024-03-26",其他,"9999",460
5569,"2024-03-27",咨询,"0100",70
5570,"2024-03-27",投诉,"0200",43
5571,"2024-03-27",意见建议,"0300",30
5572,"2024-03-27",求助,"0400",66
5573,"2024-03-27",表扬,"0500",101
5574,"2024-03-27",举报,"0600",64
5575,"2024-03-27",无效,"0700",44
5576,"2024-03-27",其他,"9999",220
5577,"2024-03-28",咨询,"0100",49
5578,"2024-03-28",投诉,"0200",80
5579,"2024-03-28",意见建议,"0300",77
5580,"2024-03-28",求助,"0400",46
5581,"2024-03-28",表扬,"0500",11
5582,"2024-03-28",举报,"0600",43
5583,"2024-03-28",无效,"0700",164
5584,"2024-03-28",其他,"9999",237
5585,"2024-03-29",咨询,"0100",93
5586,"2024-03-29",投诉,"0200",61
5587,"2024-03-29",意见建议,"0300",31
5588,"2024-03-29",求助,"0400",57
5589,"2024-03-29",表扬,"0500",83
5590,"2024-03-29",举报,"0600",15
5591,"2024-03-29",无效,"0700",173
5592,"2024-03-29",其他,"9999",265
5593,"2024-03-30",咨询,"0100",84
5594,"2024-03-30",投诉,"0200",14
5595,"2024-03-30",意见建议,"0300",30
5596,"2024-03-30",求助,"0400",111
5597,"2024-03-30",表扬,"0500",60
5598,"2024-03-30",举报,"0600",26
5599,"2024-03-30",无效,"0700",10
5600,"2024-03-30",其他,"9999",516
5601,"2024-03-31",咨询,"0100",42
5602,"2024-03-31",投诉,"0200",27
5603,"2024-03-31",意见建议,"0300",43
5604,"2024-03-31",求助,"0400",80
5605,"2024-03-31",表扬,"0500",116
5606,"2024-03-31",举报,"0600",13
5607,"2024-03-31",无效,"0700",177
5608,"2024-03-31",其他,"9999",178
5609,"2024-04-01",咨询,"0100",47
5610,"2024-04-01",投诉,"0200",27
5611,"2024-04-01",意见建议,"0300",38
5612,"2024-04-01",求助,"0400",16
5613,"2024-04-01",表扬,"0500",57
5614,"2024-04-01",举报,"0600",126
5615,"2024-04-01",无效,"0700",36
5616,"2024-04-01",其他,"9999",228
5617,"2024-04-02",咨询,"0100",22
5618,"2024-04-02",投诉,"0200",52
5619,"2024-04-02",意见建议,"0300",71
5620,"2024-04-02",求助,"0400",75
5621,"2024-04-02",表扬,"0500",14
5622,"2024-04-02",举报,"0600",29
5623,"2024-04-02",无效,"0700",123
5624,"2024-04-02",其他,"9999",163
5625,"2024-04-03",咨询,"0100",9
5626,"2024-04-03",投诉,"0200",68
5627,"2024-04-03",意见建议,"0300",54
5628,"2024-04-03",求助,"0400",51
5629,"2024-04-03",表扬,"0500",27
5630,"2024-04-03",举报,"0600",41
5631,"2024-04-03",无效,"0700",72
5632,"2024-04-03",其他,"9999",193
5633,"2024-04-04",咨询,"0100",109
5634,"2024-04-04",投诉,"0200",88
5635,"2024-04-04",意见建议,"0300",90
5636,"2024-04-04",求助,"0400",52
5637,"2024-04-04",表扬,"0500",68
5638,"2024-04-04",举报,"0600",66
5639,"2024-04-04",无效,"0700",136
5640,"2024-04-04",其他,"9999",331
5641,"2024-04-05",咨询,"0100",10
5642,"2024-04-05",投诉,"0200",7
5643,"2024-04-05",意见建议,"0300",117
5644,"2024-04-05",求助,"0400",96
5645,"2024-04-05",表扬,"0500",77
5646,"2024-04-05",举报,"0600",181
5647,"2024-04-05",无效,"0700",64
5648,"2024-04-05",其他,"9999",396
5649,"2024-04-06",咨询,"0100",20
5650,"2024-04-06",投诉,"0200",40
5651,"2024-04-06",意见建议,"0300",27
5652,"2024-04-06",求助,"0400",22
5653,"2024-04-06",表扬,"0500",60
5654,"2024-04-06",举报,"0600",55
5655,"2024-04-06",无效,"0700",47
5656,"2024-04-06",其他,"9999",84
5657,"2024-04-07",咨询,"0100",17
5658,"2024-04-07",投诉,"0200",86
5659,"2024-04-07",意见建议,"0300",69
5660,"2024-04-07",求助,"0400",46
5661,"2024-04-07",表扬,"0500",41
5662,"2024-04-07",举报,"0600",120
5663,"2024-04-07",无效,"0700",13
5664,"2024-04-07",其他,"9999",233
5665,"2024-04-08",咨询,"0100",83
5666,"2024-04-08",投诉,"0200",30
5667,"2024-04-08",意见建议,"0300",70
5668,"2024-04-08",求助,"0400",105
5669,"2024-04-08",表扬,"0500",110
5670,"2024-04-08",举报,"0600",92
5671,"2024-04-08",无效,"0700",159
5672,"2024-04-08",其他,"9999",172
5673,"2024-04-09",咨询,"0100",38
5674,"2024-04-09",投诉,"0200",46
5675,"2024-04-09",意见建议,"0300",46
5676,"2024-04-09",求助,"0400",13
5677,"2024-04-09",表扬,"0500",19
5678,"2024-04-09",举报,"0600",33
5679,"2024-04-09",无效,"0700",17
5680,"2024-04-09",其他,"9999",278
5681,"2024-04-10",咨询,"0100",30
5682,"2024-04-10",投诉,"0200",16
5683,"2024-04-10",意见建议,"0300",23
5684,"2024-04-10",求助,"0400",37
5685,"2024-04-10",表扬,"0500",47
5686,"2024-04-10",举报,"0600",9
5687,"2024-04-10",无效,"0700",14
5688,"2024-04-10",其他,"9999",134
5689,"2024-04-11",咨询,"0100",41
5690,"2024-04-11",投诉,"0200",131
5691,"2024-04-11",意见建议,"0300",125
5692,"2024-04-11",求助,"0400",56
5693,"2024-04-11",表扬,"0500",34
5694,"2024-04-11",举报,"0600",111
5695,"2024-04-11",无效,"0700",143
5696,"2024-04-11",其他,"9999",347
5697,"2024-04-12",咨询,"0100",24
5698,"2024-04-12",投诉,"0200",59
5699,"2024-04-12",意见建议,"0300",116
5700,"2024-04-12",求助,"0400",98
5701,"2024-04-12",表扬,"0500",67
5702,"2024-04-12",举报,"0600",72
5703,"2024-04-12",无效,"0700",109
5704,"2024-04-12",其他,"9999",290
5705,"2024-04-13",咨询,"0100",78
5706,"2024-04-13",投诉,"0200",66
5707,"2024-04-13",意见建议,"0300",91
5708,"2024-04-13",求助,"0400",114
5709,"2024-04-13",表扬,"0500",97
5710,"2024-04-13",举报,"0600",12
5711,"2024-04-13",无效,"0700",110
5712,"2024-04-13",其他,"9999",243
5713,"2024-04-14",咨询,"0100",38
5714,"2024-04-14",投诉,"0200",33
5715,"2024-04-14",意见建议,"0300",86
5716,"2024-04-14",求助,"0400",14
5717,"2024-04-14",表扬,"0500",139
5718,"2024-04-14",举报,"0600",24
5719,"2024-04-14",无效,"0700",171
5720,"2024-04-14",其他,"9999",309
5721,"2024-04-15",咨询,"0100",100
5722,"2024-04-15",投诉,"0200",99
5723,"2024-04-15",意见建议,"0300",105
5724,"2024-04-15",求助,"0400",69
5725,"2024-04-15",表扬,"0500",113
5726,"2024-04-15",举报,"0600",148
5727,"2024-04-15",无效,"0700",153
5728,"2024-04-15",其他,"9999",166
5729,"2024-04-16",咨询,"0100",46
5730,"2024-04-16",投诉,"0200",100
5731,"2024-04-16",意见建议,"0300",42
5732,"2024-04-16",求助,"0400",75
5733,"2024-04-16",表扬,"0500",116
5734,"2024-04-16",举报,"0600",33
5735,"2024-04-16",无效,"0700",71
5736,"2024-04-16",其他,"9999",320
5737,"2024-04-17",咨询,"0100",28
5738,"2024-04-17",投诉,"0200",28
5739,"2024-04-17",意见建议,"0300",48
5740,"2024-04-17",求助,"0400",31
5741,"2024-04-17",表扬,"0500",31
5742,"2024-04-17",举报,"0600",79
5743,"2024-04-17",无效,"0700",72
5744,"2024-04-17",其他,"9999",88
5745,"2024-04-18",咨询,"0100",62
5746,"2024-04-18",投诉,"0200",11
5747,"2024-04-18",意见建议,"0300",17
5748,"2024-04-18",求助,"0400",10
5749,"2024-04-18",表扬,"0500",38
5750,"2024-04-18",举报,"0600",19
5751,"2024-04-18",无效,"0700",190
5752,"2024-04-18",其他,"9999",257
5753,"2024-04-19",咨询,"0100",49
5754,"2024-04-19",投诉,"0200",45
5755,"2024-04-19",意见建议,"0300",61
5756,"2024-04-19",求助,"0400",33
5757,"2024-04-19",表扬,"0500",32
5758,"2024-04-19",举报,"0600",83
5759,"2024-04-19",无效,"0700",75
5760,"2024-04-19",其他,"9999",130
5761,"2024-04-20",咨询,"0100",30
5762,"2024-04-20",投诉,"0200",77
5763,"2024-04-20",意见建议,"0300",46
5764,"2024-04-20",求助,"0400",58
5765,"2024-04-20",表扬,"0500",62
5766,"2024-04-20",举报,"0600",77
5767,"2024-04-20",无效,"0700",106
5768,"2024-04-20",其他,"9999",168
5769,"2024-04-21",咨询,"0100",34
5770,"2024-04-21",投诉,"0200",6
