"md_id","busi_time","dept_type","item_num","complete_num","complete_avg_time","satis_num"
1341,"2024-03-01",1,700,309,868,419
1342,"2024-03-01",2,1064,62,699,711
1343,"2024-03-02",1,482,87,11,89
1344,"2024-03-02",2,240,88,1310,204
1345,"2024-03-03",1,590,19,220,15
1346,"2024-03-03",2,543,271,1313,291
1347,"2024-03-04",1,626,131,905,221
1348,"2024-03-04",2,304,107,202,225
1349,"2024-03-05",1,767,541,1340,180
1350,"2024-03-05",2,432,192,387,32
1351,"2024-03-06",1,267,132,896,56
1352,"2024-03-06",2,408,295,618,287
1353,"2024-03-07",1,794,522,183,257
1354,"2024-03-07",2,562,300,901,312
1355,"2024-03-08",1,917,282,1143,44
1356,"2024-03-08",2,415,400,1086,61
1357,"2024-03-09",1,875,258,556,210
1358,"2024-03-09",2,1128,528,1308,788
1359,"2024-03-10",1,1113,151,563,726
1360,"2024-03-10",2,917,717,494,309
1361,"2024-03-11",1,306,177,1432,92
1362,"2024-03-11",2,1014,24,706,631
1363,"2024-03-12",1,805,643,1294,79
1364,"2024-03-12",2,1199,461,848,1185
1365,"2024-03-13",1,413,167,1303,60
1366,"2024-03-13",2,853,273,751,93
1367,"2024-03-14",1,280,133,1337,267
1368,"2024-03-14",2,753,563,313,278
1369,"2024-03-15",1,801,182,1248,140
1370,"2024-03-15",2,602,505,645,94
1371,"2024-03-16",1,835,130,1310,179
1372,"2024-03-16",2,820,27,99,331
1373,"2024-03-17",1,1094,885,462,264
1374,"2024-03-17",2,527,141,554,382
1375,"2024-03-18",1,731,656,846,185
1376,"2024-03-18",2,496,326,782,475
1377,"2024-03-19",1,847,503,708,498
1378,"2024-03-19",2,362,18,1197,95
1379,"2024-03-20",1,755,349,605,92
1380,"2024-03-20",2,212,64,651,140
1381,"2024-03-21",1,274,59,899,206
1382,"2024-03-21",2,1134,893,1428,609
1383,"2024-03-22",1,324,250,896,229
1384,"2024-03-22",2,957,897,908,180
1385,"2024-03-23",1,245,72,170,176
1386,"2024-03-23",2,740,240,543,523
1387,"2024-03-24",1,948,927,994,56
1388,"2024-03-24",2,774,31,876,743
1389,"2024-03-25",1,616,185,1001,40
1390,"2024-03-25",2,770,460,230,144
1391,"2024-03-26",1,518,201,214,71
1392,"2024-03-26",2,1111,360,339,1017
1393,"2024-03-27",1,1106,1025,604,187
1394,"2024-03-27",2,241,209,830,241
1395,"2024-03-28",1,530,476,1228,480
1396,"2024-03-28",2,1051,906,1080,355
1397,"2024-03-29",1,438,174,363,400
1398,"2024-03-29",2,725,320,353,541
1399,"2024-03-30",1,913,191,417,207
1400,"2024-03-30",2,779,761,1056,655
1401,"2024-03-31",1,609,269,566,177
1402,"2024-03-31",2,777,120,843,306
1403,"2024-04-01",1,557,291,1097,369
1404,"2024-04-01",2,893,310,1079,152
1405,"2024-04-02",1,511,359,53,12
1406,"2024-04-02",2,811,431,581,776
1407,"2024-04-03",1,245,163,608,120
1408,"2024-04-03",2,1149,432,881,654
1409,"2024-04-04",1,456,58,295,109
1410,"2024-04-04",2,539,100,365,16
1411,"2024-04-05",1,1091,1043,616,846
1412,"2024-04-05",2,1196,312,395,693
1413,"2024-04-06",1,926,404,239,13
1414,"2024-04-06",2,1002,289,521,33
1415,"2024-04-07",1,366,142,1184,312
1416,"2024-04-07",2,784,538,700,49
1417,"2024-04-08",1,418,38,1102,169
1418,"2024-04-08",2,874,450,1150,65
1419,"2024-04-09",1,535,155,331,270
1420,"2024-04-09",2,912,541,1195,530
1421,"2024-04-10",1,359,251,382,303
1422,"2024-04-10",2,1146,86,423,169
1423,"2024-04-11",1,781,62,658,694
1424,"2024-04-11",2,990,958,387,295
1425,"2024-04-12",1,660,4,33,230
1426,"2024-04-12",2,1010,668,1399,275
1427,"2024-04-13",1,1169,411,1196,673
1428,"2024-04-13",2,941,284,104,283
1429,"2024-04-14",1,1027,942,335,157
1430,"2024-04-14",2,454,374,786,179
1431,"2024-04-15",1,390,306,599,91
1432,"2024-04-15",2,812,723,1265,372
1433,"2024-04-16",1,1178,202,858,1116
1434,"2024-04-16",2,857,709,261,284
1435,"2024-04-17",1,1151,752,310,493
1436,"2024-04-17",2,746,651,637,743
1437,"2024-04-18",1,399,208,87,124
1438,"2024-04-18",2,1116,332,427,1083
1439,"2024-04-19",1,684,287,1152,354
1440,"2024-04-19",2,530,405,1321,332
1441,"2024-04-20",1,1069,124,321,336
1442,"2024-04-20",2,324,41,897,188
1443,"2024-04-21",1,1152,791,745,1141
1444,"2024-04-21",2,838,252,110,570
1445,"2024-04-22",1,273,65,332,221
1446,"2024-04-22",2,476,336,594,358
1447,"2024-04-23",1,447,428,617,393
1448,"2024-04-23",2,1104,661,1180,662
1449,"2024-04-24",1,1121,192,786,647
1450,"2024-04-24",2,456,202,510,129
1451,"2024-04-25",1,1181,773,1342,728
1452,"2024-04-25",2,662,30,466,258
1453,"2024-04-26",1,1021,345,999,638
1454,"2024-04-26",2,745,108,1224,513
1455,"2024-04-27",1,209,94,193,166
1456,"2024-04-27",2,326,57,960,305
1457,"2024-04-28",1,204,189,1309,43
1458,"2024-04-28",2,457,211,680,283
1459,"2024-04-29",1,347,182,1086,76
1460,"2024-04-29",2,233,191,151,27
1461,"2024-04-30",1,335,199,112,260
1462,"2024-04-30",2,364,139,1376,114
1463,"2024-05-01",1,600,562,1276,457
1464,"2024-05-01",2,496,426,1088,152
1465,"2024-05-02",1,981,656,742,716
1466,"2024-05-02",2,330,194,376,62
1467,"2024-05-03",1,595,309,1071,145
1468,"2024-05-03",2,834,141,133,348
1469,"2024-05-04",1,227,119,1286,100
1470,"2024-05-04",2,695,337,115,398
1471,"2024-05-05",1,339,211,17,123
1472,"2024-05-05",2,486,222,988,381
1473,"2024-05-06",1,935,512,1389,593
1474,"2024-05-06",2,276,197,996,241
1475,"2024-05-07",1,609,335,866,590
1476,"2024-05-07",2,658,103,931,449
1477,"2024-05-08",1,859,216,1349,204
1478,"2024-05-08",2,1081,988,625,205
1479,"2024-05-09",1,656,372,236,286
1480,"2024-05-09",2,967,38,1302,3
1481,"2024-05-10",1,1170,568,1134,382
1482,"2024-05-10",2,443,297,57,188
1483,"2024-05-11",1,868,317,487,461
1484,"2024-05-11",2,312,221,1030,152
1485,"2024-05-12",1,373,112,332,47
1486,"2024-05-12",2,778,622,1088,280
1487,"2024-05-13",1,951,264,511,742
1488,"2024-05-13",2,916,628,1198,630
1489,"2024-05-14",1,1192,333,440,1040
1490,"2024-05-14",2,360,249,1253,232
1491,"2024-05-15",1,565,333,838,394
1492,"2024-05-15",2,306,141,945,234
1493,"2024-05-16",1,502,409,1326,4
1494,"2024-05-16",2,1200,814,73,111
1495,"2024-05-17",1,253,186,1413,20
1496,"2024-05-17",2,246,127,1221,177
1497,"2024-05-18",1,1180,544,1426,768
1498,"2024-05-18",2,268,112,861,107
1499,"2024-05-19",1,443,415,373,219
1500,"2024-05-19",2,464,425,511,443
1501,"2024-05-20",1,494,174,1168,163
1502,"2024-05-20",2,881,811,857,330
1503,"2024-05-21",1,869,7,58,738
1504,"2024-05-21",2,246,72,837,202
1505,"2024-05-22",1,283,242,907,151
1506,"2024-05-22",2,1081,587,436,95
1507,"2024-05-23",1,311,117,353,112
1508,"2024-05-23",2,1198,964,85,569
1509,"2024-05-24",1,759,340,224,345
1510,"2024-05-24",2,955,561,636,674
1511,"2024-05-25",1,784,423,407,202
1512,"2024-05-25",2,704,605,636,10
1513,"2024-05-26",1,679,623,726,56
1514,"2024-05-26",2,787,728,1172,685
1515,"2024-05-27",1,256,7,1263,17
1516,"2024-05-27",2,463,240,1029,354
1517,"2024-05-28",1,1139,638,545,599
1518,"2024-05-28",2,934,335,346,208
1519,"2024-05-29",1,763,224,230,12
1520,"2024-05-29",2,948,538,783,698
1521,"2024-05-30",1,628,218,855,377
1522,"2024-05-30",2,1154,444,1374,1046
1523,"2024-05-31",1,407,157,242,356
1524,"2024-05-31",2,271,193,1343,39
1525,"2024-06-01",1,1172,390,703,160
1526,"2024-06-01",2,347,301,254,274
1527,"2024-06-02",1,455,42,1038,378
1528,"2024-06-02",2,815,189,224,610
1529,"2024-06-03",1,813,352,758,454
1530,"2024-06-03",2,931,392,1316,869
1531,"2024-06-04",1,797,629,925,599
1532,"2024-06-04",2,598,124,801,212
1533,"2024-06-05",1,862,562,596,417
1534,"2024-06-05",2,701,6,199,656
1535,"2024-06-06",1,876,129,359,450
1536,"2024-06-06",2,662,159,244,245
1537,"2024-06-07",1,207,180,1057,76
1538,"2024-06-07",2,590,509,632,534
1539,"2024-06-08",1,1198,283,692,1098
1540,"2024-06-08",2,409,74,733,166
1541,"2024-06-09",1,403,143,1342,156
1542,"2024-06-09",2,957,812,1097,932
1543,"2024-06-10",1,242,163,478,140
1544,"2024-06-10",2,784,699,235,763
1545,"2024-06-11",1,1179,1011,394,869
1546,"2024-06-11",2,202,144,398,83
1547,"2024-06-12",1,1190,398,411,833
1548,"2024-06-12",2,1092,491,1114,261
1549,"2024-06-13",1,1066,206,787,586
1550,"2024-06-13",2,423,133,1422,130
1551,"2024-06-14",1,837,729,185,819
1552,"2024-06-14",2,235,196,638,181
1553,"2024-06-15",1,1192,686,1038,720
1554,"2024-06-15",2,1004,790,646,57
1555,"2024-06-16",1,387,66,411,351
1556,"2024-06-16",2,862,815,786,687
1557,"2024-06-17",1,269,259,964,30
1558,"2024-06-17",2,957,74,1334,245
1559,"2024-06-18",1,1159,570,908,594
1560,"2024-06-18",2,261,124,742,241
1561,"2024-06-19",1,1101,416,449,162
1562,"2024-06-19",2,350,50,279,296
1563,"2024-06-20",1,839,215,125,816
1564,"2024-06-20",2,1023,625,1412,547
1565,"2024-06-21",1,631,555,478,270
1566,"2024-06-21",2,1082,769,1032,855
1567,"2024-06-22",1,833,156,1412,157
1568,"2024-06-22",2,1126,354,692,118
1569,"2024-06-23",1,618,221,533,161
1570,"2024-06-23",2,1089,283,568,535
1571,"2024-06-24",1,577,59,421,472
1572,"2024-06-24",2,324,239,230,4
1573,"2024-06-25",1,925,751,398,52
1574,"2024-06-25",2,213,56,44,144
1575,"2024-06-26",1,695,23,894,195
1576,"2024-06-26",2,1096,65,518,938
1577,"2024-06-27",1,869,187,1286,808
1578,"2024-06-27",2,762,665,745,78
1579,"2024-06-28",1,1095,171,105,632
1580,"2024-06-28",2,1126,643,1031,1076
1581,"2024-06-29",1,347,24,102,241
1582,"2024-06-29",2,535,469,954,484
1583,"2024-06-30",1,457,317,618,19
1584,"2024-06-30",2,605,484,531,372
1585,"2024-07-01",1,929,228,456,477
1586,"2024-07-01",2,357,152,307,339
1587,"2024-07-02",1,1091,622,1141,131
1588,"2024-07-02",2,927,546,267,701
1589,"2024-07-03",1,702,207,706,267
1590,"2024-07-03",2,282,132,756,206
1591,"2024-07-04",1,536,201,638,146
1592,"2024-07-04",2,1070,720,869,129
1593,"2024-07-05",1,814,780,808,184
1594,"2024-07-05",2,660,48,146,507
1595,"2024-07-06",1,859,1,1351,414
1596,"2024-07-06",2,373,107,802,285
1597,"2024-07-07",1,434,425,377,377
1598,"2024-07-07",2,458,66,908,285
1599,"2024-07-08",1,549,447,1161,410
1600,"2024-07-08",2,212,46,404,160
1601,"2024-07-09",1,808,95,215,241
1602,"2024-07-09",2,498,360,189,271
1603,"2024-07-10",1,594,320,389,68
1604,"2024-07-10",2,998,321,839,603
1605,"2024-07-11",1,1198,643,1255,425
1606,"2024-07-11",2,211,197,856,87
1607,"2024-07-12",1,226,147,1090,205
1608,"2024-07-12",2,317,239,600,82
1609,"2024-07-13",1,383,222,737,194
1610,"2024-07-13",2,653,488,1282,641
1611,"2024-07-14",1,936,432,461,605
1612,"2024-07-14",2,951,4,1056,24
1613,"2024-07-15",1,428,276,1221,327
1614,"2024-07-15",2,1098,344,91,50
1615,"2024-07-16",1,206,39,1309,118
1616,"2024-07-16",2,709,598,296,489
1617,"2024-07-17",1,208,88,744,155
1618,"2024-07-17",2,1116,406,594,281
1619,"2024-07-18",1,1138,1105,415,0
1620,"2024-07-18",2,282,87,1435,141
1621,"2024-07-19",1,546,256,1208,498
1622,"2024-07-19",2,1013,426,419,884
1623,"2024-07-20",1,944,347,203,398
1624,"2024-07-20",2,642,570,1368,141
1625,"2024-07-21",1,1161,506,583,711
1626,"2024-07-21",2,1066,814,1017,169
1627,"2024-07-22",1,256,34,486,56
1628,"2024-07-22",2,453,183,1025,87
1629,"2024-07-23",1,576,399,1423,386
1630,"2024-07-23",2,938,57,1164,368
1631,"2024-07-24",1,235,104,685,35
1632,"2024-07-24",2,934,582,530,204
1633,"2024-07-25",1,797,139,607,268
1634,"2024-07-25",2,383,251,887,137
1635,"2024-07-26",1,941,614,253,40
1636,"2024-07-26",2,1086,215,881,1053
1637,"2024-07-27",1,1195,368,668,401
1638,"2024-07-27",2,1133,985,479,575
1639,"2024-07-28",1,1076,423,1028,1028
1640,"2024-07-28",2,948,461,1095,692
1641,"2024-07-29",1,994,186,126,289
1642,"2024-07-29",2,672,515,1056,396
1643,"2024-07-30",1,1155,1001,319,239
1644,"2024-07-30",2,723,480,1005,57
1645,"2024-07-31",1,1009,136,1079,90
1646,"2024-07-31",2,520,340,1285,32
1647,"2024-08-01",1,230,224,1093,160
1648,"2024-08-01",2,792,580,1360,232
1649,"2024-08-02",1,689,653,129,328
1650,"2024-08-02",2,545,286,1140,56
1651,"2024-08-03",1,805,293,251,799
1652,"2024-08-03",2,666,564,1065,274
1653,"2024-08-04",1,1153,74,1217,231
1654,"2024-08-04",2,201,180,266,195
1655,"2024-08-05",1,983,427,634,499
1656,"2024-08-05",2,630,113,1396,427
1657,"2024-08-06",1,380,191,799,185
1658,"2024-08-06",2,450,38,521,324
1659,"2024-08-07",1,267,159,238,16
1660,"2024-08-07",2,394,288,402,383
1661,"2024-08-08",1,513,174,514,412
1662,"2024-08-08",2,256,15,961,180
1663,"2024-08-09",1,836,336,295,340
1664,"2024-08-09",2,1108,837,1165,353
1665,"2024-08-10",1,634,548,1092,422
1666,"2024-08-10",2,424,108,1312,400
1667,"2024-08-11",1,841,504,536,481
1668,"2024-08-11",2,1058,107,164,1008
1669,"2024-08-12",1,766,408,999,36
1670,"2024-08-12",2,955,940,649,558
1671,"2024-08-13",1,753,157,1334,683
1672,"2024-08-13",2,981,585,262,44
1673,"2024-08-14",1,869,289,265,110
1674,"2024-08-14",2,1097,1036,743,762
1675,"2024-08-15",1,478,224,1325,411
1676,"2024-08-15",2,661,516,1031,47
1677,"2024-08-16",1,490,165,937,184
1678,"2024-08-16",2,1075,880,479,521
1679,"2024-08-17",1,979,576,920,611
1680,"2024-08-17",2,321,219,1393,194
1681,"2024-08-18",1,881,63,95,384
1682,"2024-08-18",2,1081,234,1198,863
1683,"2024-08-19",1,659,10,1336,429
1684,"2024-08-19",2,801,731,1044,531
1685,"2024-08-20",1,274,201,1083,211
1686,"2024-08-20",2,1065,351,900,737
1687,"2024-08-21",1,268,136,543,231
1688,"2024-08-21",2,1003,509,632,149
1689,"2024-08-22",1,884,458,514,419
1690,"2024-08-22",2,572,452,657,179
1691,"2024-08-23",1,653,518,378,14
1692,"2024-08-23",2,872,823,177,93
1693,"2024-08-24",1,703,435,319,691
1694,"2024-08-24",2,1184,1076,1051,512
1695,"2024-08-25",1,483,384,220,128
1696,"2024-08-25",2,440,187,42,410
1697,"2024-08-26",1,908,556,671,524
1698,"2024-08-26",2,279,263,583,201
1699,"2024-08-27",1,768,131,884,395
1700,"2024-08-27",2,245,129,1284,28
1701,"2024-08-28",1,915,183,657,279
1702,"2024-08-28",2,337,69,1331,285
1703,"2024-08-29",1,312,259,416,224
1704,"2024-08-29",2,634,441,54,151
1705,"2024-08-30",1,519,373,1074,343
1706,"2024-08-30",2,770,640,548,417
1707,"2024-08-31",1,1016,683,669,253
1708,"2024-08-31",2,329,304,743,34
1709,"2024-09-01",1,715,278,1168,317
1710,"2024-09-01",2,290,45,592,3
1711,"2024-09-02",1,979,309,388,382
1712,"2024-09-02",2,717,152,209,678
1713,"2024-09-03",1,270,161,664,58
1714,"2024-09-03",2,234,110,1372,97
1715,"2024-09-04",1,626,470,21,555
1716,"2024-09-04",2,1152,247,701,349
1717,"2024-09-05",1,319,155,729,250
1718,"2024-09-05",2,954,867,426,447
1719,"2024-09-06",1,988,774,1426,835
1720,"2024-09-06",2,778,115,138,316
1721,"2024-09-07",1,903,590,774,83
1722,"2024-09-07",2,360,132,965,21
1723,"2024-09-08",1,202,1,981,29
1724,"2024-09-08",2,811,691,1125,469
1725,"2024-09-09",1,1033,877,1173,849
1726,"2024-09-09",2,524,122,934,265
1727,"2024-09-10",1,502,358,1385,38
1728,"2024-09-10",2,291,116,1239,194
1729,"2024-09-11",1,292,111,1250,144
1730,"2024-09-11",2,1174,546,587,1054
1731,"2024-09-12",1,544,73,1092,358
1732,"2024-09-12",2,832,160,485,194
1733,"2024-09-13",1,347,131,417,174
1734,"2024-09-13",2,239,228,791,175
1735,"2024-09-14",1,510,432,1159,487
1736,"2024-09-14",2,374,184,762,133
1737,"2024-09-15",1,663,445,1197,633
1738,"2024-09-15",2,439,174,736,301
1739,"2024-09-16",1,956,778,455,403
1740,"2024-09-16",2,474,428,666,360
1741,"2024-09-17",1,320,208,1422,301
1742,"2024-09-17",2,295,188,867,217
1743,"2024-09-18",1,616,150,105,601
1744,"2024-09-18",2,1031,233,1021,303
1745,"2024-09-19",1,348,94,868,123
1746,"2024-09-19",2,957,794,1381,790
1747,"2024-09-20",1,1172,138,1274,278
1748,"2024-09-20",2,325,80,74,45
1749,"2024-09-21",1,901,755,1228,292
1750,"2024-09-21",2,1088,666,1011,356
1751,"2024-09-22",1,247,86,1349,130
1752,"2024-09-22",2,797,732,731,526
1753,"2024-09-23",1,1066,278,927,146
1754,"2024-09-23",2,1002,892,431,904
1755,"2024-09-24",1,521,117,815,63
1756,"2024-09-24",2,556,220,386,519
1757,"2024-09-25",1,1016,21,387,953
1758,"2024-09-25",2,443,299,467,249
1759,"2024-09-26",1,618,49,172,560
1760,"2024-09-26",2,363,345,1113,94
1761,"2024-09-27",1,849,830,1295,772
1762,"2024-09-27",2,246,73,558,72
1763,"2024-09-28",1,861,630,412,4
1764,"2024-09-28",2,684,320,318,378
1765,"2024-09-29",1,1055,620,871,1010
1766,"2024-09-29",2,767,312,973,621
1767,"2024-09-30",1,613,305,1155,74
1768,"2024-09-30",2,205,179,30,41
1769,"2024-10-01",1,888,554,673,828
1770,"2024-10-01",2,360,132,634,119
1771,"2024-10-02",1,962,715,717,329
1772,"2024-10-02",2,315,123,232,23
1773,"2024-10-03",1,768,473,1416,184
1774,"2024-10-03",2,248,80,429,32
1775,"2024-10-04",1,420,174,891,104
1776,"2024-10-04",2,745,182,1058,616
1777,"2024-10-05",1,287,203,237,39
1778,"2024-10-05",2,377,275,462,324
1779,"2024-10-06",1,488,349,552,343
1780,"2024-10-06",2,744,354,744,588
1781,"2024-10-07",1,1102,741,422,1054
1782,"2024-10-07",2,1025,422,250,570
1783,"2024-10-08",1,323,207,1409,62
1784,"2024-10-08",2,241,65,501,176
1785,"2024-10-09",1,1099,159,64,921
1786,"2024-10-09",2,1182,1164,1333,732
1787,"2024-10-10",1,297,149,829,257
1788,"2024-10-10",2,419,415,782,89
1789,"2024-10-11",1,313,197,1051,258
1790,"2024-10-11",2,752,181,815,444
1791,"2024-10-12",1,903,228,656,232
1792,"2024-10-12",2,203,55,540,74
1793,"2024-10-13",1,1100,779,1026,1057
1794,"2024-10-13",2,723,514,1381,649
1795,"2024-10-14",1,414,203,1090,345
1796,"2024-10-14",2,1176,531,1071,1141
1797,"2024-10-15",1,202,197,710,57
1798,"2024-10-15",2,817,298,1017,577
1799,"2024-10-16",1,488,251,1214,301
1800,"2024-10-16",2,1105,929,1233,336
1801,"2024-10-17",1,686,237,1128,677
1802,"2024-10-17",2,1014,399,1135,721
1803,"2024-10-18",1,978,89,1291,692
1804,"2024-10-18",2,523,427,426,327
1805,"2024-10-19",1,785,85,1074,171
1806,"2024-10-19",2,527,241,1402,268
1807,"2024-10-20",1,217,108,822,107
1808,"2024-10-20",2,411,234,1157,113
1809,"2024-10-21",1,362,251,1359,175
1810,"2024-10-21",2,408,344,1164,169
1811,"2024-10-22",1,721,676,240,267
1812,"2024-10-22",2,229,210,146,203
1813,"2024-10-23",1,1118,815,794,494
1814,"2024-10-23",2,885,603,451,80
1815,"2024-10-24",1,1104,757,412,916
1816,"2024-10-24",2,587,13,1346,257
1817,"2024-10-25",1,625,618,1261,581
1818,"2024-10-25",2,443,268,77,131
1819,"2024-10-26",1,553,147,302,66
1820,"2024-10-26",2,414,291,240,339
1821,"2024-10-27",1,954,300,1180,796
1822,"2024-10-27",2,758,102,726,303
1823,"2024-10-28",1,523,288,861,379
1824,"2024-10-28",2,731,476,62,466
1825,"2024-10-29",1,1146,319,153,1011
1826,"2024-10-29",2,1175,786,586,612
1827,"2024-10-30",1,744,12,970,439
1828,"2024-10-30",2,936,686,305,778
1829,"2024-10-31",1,868,355,674,808
1830,"2024-10-31",2,668,636,756,145
1831,"2024-11-01",1,326,9,1377,49
1832,"2024-11-01",2,464,187,1251,445
1833,"2024-11-02",1,225,208,153,75
1834,"2024-11-02",2,654,69,442,542
1835,"2024-11-03",1,1105,32,84,364
1836,"2024-11-03",2,439,298,61,356
1837,"2024-11-04",1,587,534,231,353
1838,"2024-11-04",2,697,292,728,599
1839,"2024-11-05",1,313,91,693,221
1840,"2024-11-05",2,787,251,697,367
1841,"2024-11-06",1,1028,413,1270,635
1842,"2024-11-06",2,1062,749,61,271
1843,"2024-11-07",1,522,511,23,74
1844,"2024-11-07",2,428,145,348,164
1845,"2024-11-08",1,1092,190,298,819
1846,"2024-11-08",2,808,756,166,704
1847,"2024-11-09",1,1078,991,38,640
1848,"2024-11-09",2,879,393,61,767
1849,"2024-11-10",1,870,264,1221,385
1850,"2024-11-10",2,514,304,1202,348
1851,"2024-11-11",1,366,168,1192,117
1852,"2024-11-11",2,852,724,58,147
1853,"2024-11-12",1,313,140,26,68
1854,"2024-11-12",2,373,135,662,25
1855,"2024-11-13",1,593,478,1253,494
1856,"2024-11-13",2,691,214,1418,495
1857,"2024-11-14",1,377,129,1272,16
1858,"2024-11-14",2,764,203,1383,185
1859,"2024-11-15",1,1086,334,392,450
1860,"2024-11-15",2,588,78,1106,174
1861,"2024-11-16",1,252,81,208,134
1862,"2024-11-16",2,277,201,202,206
1863,"2024-11-17",1,1002,904,1237,175
1864,"2024-11-17",2,539,278,1305,243
1865,"2024-11-18",1,1075,153,898,755
1866,"2024-11-18",2,888,361,1365,413
1867,"2024-11-19",1,584,106,432,558
1868,"2024-11-19",2,1011,706,17,533
1869,"2024-11-20",1,586,174,853,306
1870,"2024-11-20",2,1176,1170,773,458
1871,"2024-11-21",1,1144,367,1381,384
1872,"2024-11-21",2,435,67,83,208
1873,"2024-11-22",1,631,20,429,484
1874,"2024-11-22",2,551,52,880,495
1875,"2024-11-23",1,263,132,715,14
1876,"2024-11-23",2,243,6,135,130
1877,"2024-11-24",1,493,415,74,328
1878,"2024-11-24",2,574,100,429,479
1879,"2024-11-25",1,1095,394,1319,445
1880,"2024-11-25",2,272,172,274,5
1881,"2024-11-26",1,375,49,1304,177
1882,"2024-11-26",2,916,767,673,441
1883,"2024-11-27",1,231,184,1309,118
1884,"2024-11-27",2,255,126,780,132
1885,"2024-11-28",1,1086,665,743,886
1886,"2024-11-28",2,834,367,689,170
1887,"2024-11-29",1,732,594,549,164
1888,"2024-11-29",2,958,12,964,452
1889,"2024-11-30",1,886,323,618,738
1890,"2024-11-30",2,688,169,899,120
1891,"2024-12-01",1,778,363,1121,330
1892,"2024-12-01",2,1136,346,778,393
1893,"2024-12-02",1,202,17,728,2
1894,"2024-12-02",2,860,703,1325,369
1895,"2024-12-03",1,1078,608,536,163
1896,"2024-12-03",2,952,177,258,676
1897,"2024-12-04",1,942,612,1288,716
1898,"2024-12-04",2,522,520,854,193
1899,"2024-12-05",1,217,112,1400,95
1900,"2024-12-05",2,212,3,1168,208
1901,"2024-12-06",1,734,557,211,87
1902,"2024-12-06",2,646,232,247,150
1903,"2024-12-07",1,1084,488,1296,606
1904,"2024-12-07",2,208,54,417,135
1905,"2024-12-08",1,1025,507,871,363
1906,"2024-12-08",2,899,420,1125,38
1907,"2024-12-09",1,411,174,963,15
1908,"2024-12-09",2,512,334,912,204
1909,"2024-12-10",1,482,122,303,140
1910,"2024-12-10",2,1030,735,109,31
1911,"2024-12-11",1,906,790,259,606
1912,"2024-12-11",2,1020,973,228,559
1913,"2024-12-12",1,230,119,857,221
1914,"2024-12-12",2,1164,218,1408,859
1915,"2024-12-13",1,734,681,946,159
1916,"2024-12-13",2,326,190,36,110
1917,"2024-12-14",1,1093,671,413,853
1918,"2024-12-14",2,797,437,349,186
1919,"2024-12-15",1,645,228,1375,344
1920,"2024-12-15",2,995,157,242,513
1921,"2024-12-16",1,495,142,316,407
1922,"2024-12-16",2,979,266,1397,777
1923,"2024-12-17",1,747,6,1328,236
1924,"2024-12-17",2,914,693,1296,295
1925,"2024-12-18",1,202,189,100,142
1926,"2024-12-18",2,249,112,935,16
1927,"2024-12-19",1,1180,305,1214,502
1928,"2024-12-19",2,675,569,697,31
1929,"2024-12-20",1,630,356,177,577
1930,"2024-12-20",2,1045,769,759,682
1931,"2024-12-21",1,488,346,1338,473
1932,"2024-12-21",2,921,866,1109,243
1933,"2024-12-22",1,546,16,1377,128
1934,"2024-12-22",2,781,693,1297,82
1935,"2024-12-23",1,473,44,477,112
1936,"2024-12-23",2,1164,1118,809,379
1937,"2024-12-24",1,1015,346,1248,823
1938,"2024-12-24",2,929,792,947,297
1939,"2024-12-25",1,501,234,189,14
1940,"2024-12-25",2,577,167,384,121
1941,"2024-12-26",1,356,41,500,87
1942,"2024-12-26",2,794,614,1110,768
1943,"2024-12-27",1,658,263,509,503
1944,"2024-12-27",2,704,532,486,236
1945,"2024-12-28",1,964,285,1406,878
1946,"2024-12-28",2,252,142,831,195
1947,"2024-12-29",1,913,139,1299,367
1948,"2024-12-29",2,954,408,1071,116
1949,"2024-12-30",1,536,314,1247,499
1950,"2024-12-30",2,1005,290,1003,552
1951,"2024-12-31",1,1068,993,1143,1055
1952,"2024-12-31",2,1000,719,756,368
1953,"2025-01-01",1,256,231,1334,63
1954,"2025-01-01",2,668,56,537,199
1955,"2025-01-02",1,619,380,1428,222
1956,"2025-01-02",2,974,102,1110,464
1957,"2025-01-03",1,398,30,478,310
1958,"2025-01-03",2,216,35,815,211
1959,"2025-01-04",1,1021,789,1228,395
1960,"2025-01-04",2,881,822,255,692
1961,"2025-01-05",1,793,701,145,45
1962,"2025-01-05",2,1157,725,1077,1062
1963,"2025-01-06",1,1162,445,1141,1095
1964,"2025-01-06",2,807,280,1238,343
1965,"2025-01-07",1,1035,362,1422,69
1966,"2025-01-07",2,392,61,491,5
1967,"2025-01-08",1,988,888,470,484
1968,"2025-01-08",2,1083,85,306,209
1969,"2025-01-09",1,780,99,279,101
1970,"2025-01-09",2,978,475,549,46
1971,"2025-01-10",1,672,32,1289,91
1972,"2025-01-10",2,583,57,1124,87
1973,"2025-01-11",1,1031,318,157,125
1974,"2025-01-11",2,449,96,411,194
1975,"2025-01-12",1,762,104,656,691
1976,"2025-01-12",2,241,148,1110,81
1977,"2025-01-13",1,1008,324,722,417
1978,"2025-01-13",2,908,9,705,790
1979,"2025-01-14",1,551,481,440,525
1980,"2025-01-14",2,661,329,784,207
1981,"2025-01-15",1,460,14,657,187
1982,"2025-01-15",2,1089,311,990,341
1983,"2025-01-16",1,991,429,428,57
1984,"2025-01-16",2,1117,501,1267,97
1985,"2025-01-17",1,523,228,964,49
1986,"2025-01-17",2,885,860,723,383
