"md_id","busi_time","order_status","order_cnt"
"7274","2023-12-28",话务员办理,12
"7275","2023-12-28",热线审核,24
"7276","2023-12-28",热线复核,30
"7277","2023-12-28",承办单位审核,30
"7278","2023-12-28",承办单位处理,9
"7279","2023-12-28",承办单位复核,73
"7280","2023-12-28",办结,39
"7281","2023-12-28",回访,25
"7282","2023-12-28",归档,22
"7283","2023-12-28",挂起,40
"7284","2023-12-29",话务员暂存,51
"7285","2023-12-29",话务员受理,57
"7286","2023-12-29",话务员办理,105
"7287","2023-12-29",热线审核,83
"7288","2023-12-29",热线复核,103
"7289","2023-12-29",承办单位审核,84
"7290","2023-12-29",承办单位处理,40
"7291","2023-12-29",承办单位复核,40
"7292","2023-12-29",办结,34
"7293","2023-12-29",回访,97
"7294","2023-12-29",归档,80
"7295","2023-12-29",挂起,98
"7296","2023-12-30",话务员暂存,103
"7297","2023-12-30",话务员受理,134
"7298","2023-12-30",话务员办理,104
"7299","2023-12-30",热线审核,76
"7300","2023-12-30",热线复核,2
"7301","2023-12-30",承办单位审核,77
"7302","2023-12-30",承办单位处理,115
"7303","2023-12-30",承办单位复核,88
"7304","2023-12-30",办结,103
"7305","2023-12-30",回访,111
"7306","2023-12-30",归档,30
"7307","2023-12-30",挂起,32
"7308","2023-12-31",话务员暂存,119
"7309","2023-12-31",话务员受理,5
"7310","2023-12-31",话务员办理,26
"7311","2023-12-31",热线审核,89
"7312","2023-12-31",热线复核,5
"7313","2023-12-31",承办单位审核,103
"7314","2023-12-31",承办单位处理,56
"7315","2023-12-31",承办单位复核,128
"7316","2023-12-31",办结,126
"7317","2023-12-31",回访,127
"7318","2023-12-31",归档,13
"7319","2023-12-31",挂起,64
"7320","2024-01-01",话务员暂存,97
"7321","2024-01-01",话务员受理,43
"7322","2024-01-01",话务员办理,77
"7323","2024-01-01",热线审核,78
"7324","2024-01-01",热线复核,27
"7325","2024-01-01",承办单位审核,7
"7326","2024-01-01",承办单位处理,113
"7327","2024-01-01",承办单位复核,32
"7328","2024-01-01",办结,24
"7329","2024-01-01",回访,136
"7330","2024-01-01",归档,16
"7331","2024-01-01",挂起,125
"7332","2024-01-02",话务员暂存,67
"7333","2024-01-02",话务员受理,88
"7334","2024-01-02",话务员办理,50
"7335","2024-01-02",热线审核,46
"7336","2024-01-02",热线复核,44
"7337","2024-01-02",承办单位审核,30
"7338","2024-01-02",承办单位处理,18
"7339","2024-01-02",承办单位复核,25
"7340","2024-01-02",办结,33
"7341","2024-01-02",回访,102
"7342","2024-01-02",归档,87
"7343","2024-01-02",挂起,32
"7344","2024-01-03",话务员暂存,11
"7345","2024-01-03",话务员受理,72
"7346","2024-01-03",话务员办理,51
"7347","2024-01-03",热线审核,31
"7348","2024-01-03",热线复核,52
"7349","2024-01-03",承办单位审核,44
"7350","2024-01-03",承办单位处理,25
"7351","2024-01-03",承办单位复核,9
"7352","2024-01-03",办结,34
"7353","2024-01-03",回访,61
"7354","2024-01-03",归档,68
"7355","2024-01-03",挂起,19
"7356","2024-01-04",话务员暂存,153
"7357","2024-01-04",话务员受理,63
"7358","2024-01-04",话务员办理,155
"7359","2024-01-04",热线审核,68
"7360","2024-01-04",热线复核,161
"7361","2024-01-04",承办单位审核,12
"7362","2024-01-04",承办单位处理,40
"7363","2024-01-04",承办单位复核,109
"7364","2024-01-04",办结,105
"7365","2024-01-04",回访,65
"7366","2024-01-04",归档,50
"7367","2024-01-04",挂起,19
"7368","2024-01-05",话务员暂存,17
"7369","2024-01-05",话务员受理,126
"7370","2024-01-05",话务员办理,99
"7371","2024-01-05",热线审核,51
"7372","2024-01-05",热线复核,134
"7373","2024-01-05",承办单位审核,43
"7374","2024-01-05",承办单位处理,27
"7375","2024-01-05",承办单位复核,19
"7376","2024-01-05",办结,72
"7377","2024-01-05",回访,61
"7378","2024-01-05",归档,108
"7379","2024-01-05",挂起,106
"7380","2024-01-06",话务员暂存,26
"7381","2024-01-06",话务员受理,5
"7382","2024-01-06",话务员办理,78
"7383","2024-01-06",热线审核,8
"7384","2024-01-06",热线复核,74
"7385","2024-01-06",承办单位审核,2
"7386","2024-01-06",承办单位处理,74
"7387","2024-01-06",承办单位复核,71
"7388","2024-01-06",办结,48
"7389","2024-01-06",回访,3
"7390","2024-01-06",归档,56
"7391","2024-01-06",挂起,76
"7392","2024-01-07",话务员暂存,24
"7393","2024-01-07",话务员受理,44
"7394","2024-01-07",话务员办理,19
"7395","2024-01-07",热线审核,35
"7396","2024-01-07",热线复核,9
"7397","2024-01-07",承办单位审核,46
"7398","2024-01-07",承办单位处理,45
"7399","2024-01-07",承办单位复核,16
"7400","2024-01-07",办结,7
"7401","2024-01-07",回访,11
"7402","2024-01-07",归档,43
"7403","2024-01-07",挂起,34
"7404","2024-01-08",话务员暂存,2
"7405","2024-01-08",话务员受理,132
"7406","2024-01-08",话务员办理,40
"7407","2024-01-08",热线审核,122
"7408","2024-01-08",热线复核,72
"7409","2024-01-08",承办单位审核,97
"7410","2024-01-08",承办单位处理,93
"7411","2024-01-08",承办单位复核,57
"7412","2024-01-08",办结,71
"7413","2024-01-08",回访,124
"7414","2024-01-08",归档,80
"7415","2024-01-08",挂起,35
"7416","2024-01-09",话务员暂存,50
"7417","2024-01-09",话务员受理,84
"7418","2024-01-09",话务员办理,145
"7419","2024-01-09",热线审核,32
"7420","2024-01-09",热线复核,65
"7421","2024-01-09",承办单位审核,40
"7422","2024-01-09",承办单位处理,27
"7423","2024-01-09",承办单位复核,116
"7424","2024-01-09",办结,31
"7425","2024-01-09",回访,129
"7426","2024-01-09",归档,36
"7427","2024-01-09",挂起,111
"7428","2024-01-10",话务员暂存,35
"7429","2024-01-10",话务员受理,32
"7430","2024-01-10",话务员办理,23
"7431","2024-01-10",热线审核,30
"7432","2024-01-10",热线复核,36
"7433","2024-01-10",承办单位审核,15
"7434","2024-01-10",承办单位处理,22
"7435","2024-01-10",承办单位复核,32
"7436","2024-01-10",办结,19
"7437","2024-01-10",回访,36
"7438","2024-01-10",归档,28
"7439","2024-01-10",挂起,18
"7440","2024-01-11",话务员暂存,45
"7441","2024-01-11",话务员受理,113
"7442","2024-01-11",话务员办理,81
"7443","2024-01-11",热线审核,91
"7444","2024-01-11",热线复核,92
"7445","2024-01-11",承办单位审核,26
"7446","2024-01-11",承办单位处理,133
"7447","2024-01-11",承办单位复核,65
"7448","2024-01-11",办结,74
"7449","2024-01-11",回访,64
"7450","2024-01-11",归档,9
"7451","2024-01-11",挂起,109
"7452","2024-01-12",话务员暂存,132
"7453","2024-01-12",话务员受理,148
"7454","2024-01-12",话务员办理,8
"7455","2024-01-12",热线审核,124
"7456","2024-01-12",热线复核,57
"7457","2024-01-12",承办单位审核,17
"7458","2024-01-12",承办单位处理,79
"7459","2024-01-12",承办单位复核,107
"7460","2024-01-12",办结,39
"7461","2024-01-12",回访,145
"7462","2024-01-12",归档,49
"7463","2024-01-12",挂起,90
"7464","2024-01-13",话务员暂存,86
"7465","2024-01-13",话务员受理,72
"7466","2024-01-13",话务员办理,9
"7467","2024-01-13",热线审核,5
"7468","2024-01-13",热线复核,45
"7469","2024-01-13",承办单位审核,88
"7470","2024-01-13",承办单位处理,52
"7471","2024-01-13",承办单位复核,64
"7472","2024-01-13",办结,38
"7473","2024-01-13",回访,76
"7474","2024-01-13",归档,26
"7475","2024-01-13",挂起,76
"7476","2024-01-14",话务员暂存,44
"7477","2024-01-14",话务员受理,16
"7478","2024-01-14",话务员办理,109
"7479","2024-01-14",热线审核,119
"7480","2024-01-14",热线复核,112
"7481","2024-01-14",承办单位审核,87
"7482","2024-01-14",承办单位处理,123
"7483","2024-01-14",承办单位复核,33
"7484","2024-01-14",办结,130
"7485","2024-01-14",回访,48
"7486","2024-01-14",归档,1
"7487","2024-01-14",挂起,115
"7488","2024-01-15",话务员暂存,57
"7489","2024-01-15",话务员受理,93
"7490","2024-01-15",话务员办理,73
"7491","2024-01-15",热线审核,36
"7492","2024-01-15",热线复核,91
"7493","2024-01-15",承办单位审核,88
"7494","2024-01-15",承办单位处理,4
"7495","2024-01-15",承办单位复核,60
"7496","2024-01-15",办结,105
"7497","2024-01-15",回访,46
"7498","2024-01-15",归档,101
"7499","2024-01-15",挂起,97
"7500","2024-01-16",话务员暂存,38
"7501","2024-01-16",话务员受理,78
"7502","2024-01-16",话务员办理,105
"7503","2024-01-16",热线审核,25
"7504","2024-01-16",热线复核,117
"7505","2024-01-16",承办单位审核,13
"7506","2024-01-16",承办单位处理,115
"7507","2024-01-16",承办单位复核,109
"7508","2024-01-16",办结,21
"7509","2024-01-16",回访,138
"7510","2024-01-16",归档,130
"7511","2024-01-16",挂起,56
"7512","2024-01-17",话务员暂存,62
"7513","2024-01-17",话务员受理,59
"7514","2024-01-17",话务员办理,57
"7515","2024-01-17",热线审核,32
"7516","2024-01-17",热线复核,70
"7517","2024-01-17",承办单位审核,70
"7518","2024-01-17",承办单位处理,122
"7519","2024-01-17",承办单位复核,47
"7520","2024-01-17",办结,33
"7521","2024-01-17",回访,115
"7522","2024-01-17",归档,49
"7523","2024-01-17",挂起,28
"7524","2024-01-18",话务员暂存,105
"7525","2024-01-18",话务员受理,60
"7526","2024-01-18",话务员办理,70
"7527","2024-01-18",热线审核,26
"7528","2024-01-18",热线复核,1
"7529","2024-01-18",承办单位审核,104
"7530","2024-01-18",承办单位处理,7
"7531","2024-01-18",承办单位复核,43
"7532","2024-01-18",办结,41
"7533","2024-01-18",回访,47
"7534","2024-01-18",归档,15
"7535","2024-01-18",挂起,13
"7536","2024-01-19",话务员暂存,11
"7537","2024-01-19",话务员受理,52
"7538","2024-01-19",话务员办理,36
"7539","2024-01-19",热线审核,30
"7540","2024-01-19",热线复核,43
"7541","2024-01-19",承办单位审核,58
"7542","2024-01-19",承办单位处理,59
"7543","2024-01-19",承办单位复核,24
"7544","2024-01-19",办结,55
"7545","2024-01-19",回访,62
"7546","2024-01-19",归档,8
"7547","2024-01-19",挂起,4
"7548","2024-01-20",话务员暂存,118
"7549","2024-01-20",话务员受理,65
"7550","2024-01-20",话务员办理,103
"7551","2024-01-20",热线审核,35
"7552","2024-01-20",热线复核,18
"7553","2024-01-20",承办单位审核,79
"7554","2024-01-20",承办单位处理,6
"7555","2024-01-20",承办单位复核,30
"7556","2024-01-20",办结,57
"7557","2024-01-20",回访,102
"7558","2024-01-20",归档,90
"7559","2024-01-20",挂起,93
"7560","2024-01-21",话务员暂存,40
"7561","2024-01-21",话务员受理,53
"7562","2024-01-21",话务员办理,45
"7563","2024-01-21",热线审核,29
"7564","2024-01-21",热线复核,38
"7565","2024-01-21",承办单位审核,66
"7566","2024-01-21",承办单位处理,16
"7567","2024-01-21",承办单位复核,53
"7568","2024-01-21",办结,36
"7569","2024-01-21",回访,22
"7570","2024-01-21",归档,35
"7571","2024-01-21",挂起,12
"7572","2024-01-22",话务员暂存,20
"7573","2024-01-22",话务员受理,136
"7574","2024-01-22",话务员办理,117
"7575","2024-01-22",热线审核,53
"7576","2024-01-22",热线复核,68
"7577","2024-01-22",承办单位审核,30
"7578","2024-01-22",承办单位处理,77
"7579","2024-01-22",承办单位复核,120
"7580","2024-01-22",办结,137
"7581","2024-01-22",回访,124
"7582","2024-01-22",归档,8
"7583","2024-01-22",挂起,50
"7584","2024-01-23",话务员暂存,46
"7585","2024-01-23",话务员受理,22
"7586","2024-01-23",话务员办理,30
"7587","2024-01-23",热线审核,62
"7588","2024-01-23",热线复核,19
"7589","2024-01-23",承办单位审核,47
"7590","2024-01-23",承办单位处理,15
"7591","2024-01-23",承办单位复核,17
"7592","2024-01-23",办结,8
"7593","2024-01-23",回访,16
"7594","2024-01-23",归档,29
"7595","2024-01-23",挂起,21
"7596","2024-01-24",话务员暂存,128
"7597","2024-01-24",话务员受理,49
"7598","2024-01-24",话务员办理,31
"7599","2024-01-24",热线审核,118
"7600","2024-01-24",热线复核,12
"7601","2024-01-24",承办单位审核,87
"7602","2024-01-24",承办单位处理,55
"7603","2024-01-24",承办单位复核,65
"7604","2024-01-24",办结,25
"7605","2024-01-24",回访,51
"7606","2024-01-24",归档,54
"7607","2024-01-24",挂起,93
"7608","2024-01-25",话务员暂存,15
"7609","2024-01-25",话务员受理,36
"7610","2024-01-25",话务员办理,32
"7611","2024-01-25",热线审核,17
"7612","2024-01-25",热线复核,19
"7613","2024-01-25",承办单位审核,21
"7614","2024-01-25",承办单位处理,43
"7615","2024-01-25",承办单位复核,40
"7616","2024-01-25",办结,24
"7617","2024-01-25",回访,10
"7618","2024-01-25",归档,29
"7619","2024-01-25",挂起,14
"7620","2024-01-26",话务员暂存,55
"7621","2024-01-26",话务员受理,60
"7622","2024-01-26",话务员办理,15
"7623","2024-01-26",热线审核,18
"7624","2024-01-26",热线复核,75
"7625","2024-01-26",承办单位审核,73
"7626","2024-01-26",承办单位处理,33
"7627","2024-01-26",承办单位复核,55
"7628","2024-01-26",办结,64
"7629","2024-01-26",回访,41
"7630","2024-01-26",归档,17
"7631","2024-01-26",挂起,69
"7632","2024-01-27",话务员暂存,120
"7633","2024-01-27",话务员受理,21
"7634","2024-01-27",话务员办理,13
"7635","2024-01-27",热线审核,106
"7636","2024-01-27",热线复核,13
"7637","2024-01-27",承办单位审核,71
"7638","2024-01-27",承办单位处理,88
"7639","2024-01-27",承办单位复核,54
"7640","2024-01-27",办结,71
"7641","2024-01-27",回访,62
"7642","2024-01-27",归档,77
"7643","2024-01-27",挂起,70
"7644","2024-01-28",话务员暂存,38
"7645","2024-01-28",话务员受理,44
"7646","2024-01-28",话务员办理,51
"7647","2024-01-28",热线审核,58
"7648","2024-01-28",热线复核,26
"7649","2024-01-28",承办单位审核,7
"7650","2024-01-28",承办单位处理,25
"7651","2024-01-28",承办单位复核,27
"7652","2024-01-28",办结,53
"7653","2024-01-28",回访,38
"7654","2024-01-28",归档,64
"7655","2024-01-28",挂起,61
"7656","2024-01-29",话务员暂存,63
"7657","2024-01-29",话务员受理,6
"7658","2024-01-29",话务员办理,30
"7659","2024-01-29",热线审核,72
"7660","2024-01-29",热线复核,35
"7661","2024-01-29",承办单位审核,41
"7662","2024-01-29",承办单位处理,75
"7663","2024-01-29",承办单位复核,26
"7664","2024-01-29",办结,28
"7665","2024-01-29",回访,67
"7666","2024-01-29",归档,58
"7667","2024-01-29",挂起,27
"7668","2024-01-30",话务员暂存,32
"7669","2024-01-30",话务员受理,65
"7670","2024-01-30",话务员办理,71
"7671","2024-01-30",热线审核,76
"7672","2024-01-30",热线复核,29
"7673","2024-01-30",承办单位审核,93
"7674","2024-01-30",承办单位处理,23
"7675","2024-01-30",承办单位复核,5
"7676","2024-01-30",办结,53
"7677","2024-01-30",回访,28
"7678","2024-01-30",归档,14
"7679","2024-01-30",挂起,72
"7680","2024-01-31",话务员暂存,63
"7681","2024-01-31",话务员受理,40
"7682","2024-01-31",话务员办理,10
"7683","2024-01-31",热线审核,13
"7684","2024-01-31",热线复核,19
"7685","2024-01-31",承办单位审核,68
"7686","2024-01-31",承办单位处理,4
"7687","2024-01-31",承办单位复核,45
"7688","2024-01-31",办结,10
"7689","2024-01-31",回访,35
"7690","2024-01-31",归档,48
"7691","2024-01-31",挂起,71
"7692","2024-02-01",话务员暂存,3
"7693","2024-02-01",话务员受理,68
"7694","2024-02-01",话务员办理,63
"7695","2024-02-01",热线审核,4
"7696","2024-02-01",热线复核,46
"7697","2024-02-01",承办单位审核,29
"7698","2024-02-01",承办单位处理,18
"7699","2024-02-01",承办单位复核,13
"7700","2024-02-01",办结,31
"7701","2024-02-01",回访,21
"7702","2024-02-01",归档,27
"7703","2024-02-01",挂起,33
"7704","2024-02-02",话务员暂存,137
"7705","2024-02-02",话务员受理,50
"7706","2024-02-02",话务员办理,20
"7707","2024-02-02",热线审核,66
"7708","2024-02-02",热线复核,25
"7709","2024-02-02",承办单位审核,52
"7710","2024-02-02",承办单位处理,29
"7711","2024-02-02",承办单位复核,39
"7712","2024-02-02",办结,104
"7713","2024-02-02",回访,53
"7714","2024-02-02",归档,137
"7715","2024-02-02",挂起,100
"7716","2024-02-03",话务员暂存,63
"7717","2024-02-03",话务员受理,155
"7718","2024-02-03",话务员办理,36
"7719","2024-02-03",热线审核,16
"7720","2024-02-03",热线复核,11
"7721","2024-02-03",承办单位审核,9
"7722","2024-02-03",承办单位处理,153
"7723","2024-02-03",承办单位复核,115
"7724","2024-02-03",办结,36
"7725","2024-02-03",回访,103
"7726","2024-02-03",归档,126
"7727","2024-02-03",挂起,10
"7728","2024-02-04",话务员暂存,75
"7729","2024-02-04",话务员受理,41
"7730","2024-02-04",话务员办理,73
"7731","2024-02-04",热线审核,43
"7732","2024-02-04",热线复核,19
"7733","2024-02-04",承办单位审核,17
"7734","2024-02-04",承办单位处理,63
"7735","2024-02-04",承办单位复核,66
"7736","2024-02-04",办结,76
"7737","2024-02-04",回访,68
"7738","2024-02-04",归档,54
"7739","2024-02-04",挂起,7
"7740","2024-02-05",话务员暂存,42
"7741","2024-02-05",话务员受理,63
"7742","2024-02-05",话务员办理,43
"7743","2024-02-05",热线审核,1
"7744","2024-02-05",热线复核,23
"7745","2024-02-05",承办单位审核,15
"7746","2024-02-05",承办单位处理,51
"7747","2024-02-05",承办单位复核,52
"7748","2024-02-05",办结,54
"7749","2024-02-05",回访,47
"7750","2024-02-05",归档,47
"7751","2024-02-05",挂起,64
"7752","2024-02-06",话务员暂存,9
"7753","2024-02-06",话务员受理,85
"7754","2024-02-06",话务员办理,67
"7755","2024-02-06",热线审核,85
"7756","2024-02-06",热线复核,82
"7757","2024-02-06",承办单位审核,103
"7758","2024-02-06",承办单位处理,73
"7759","2024-02-06",承办单位复核,92
"7760","2024-02-06",办结,119
"7761","2024-02-06",回访,86
"7762","2024-02-06",归档,75
"7763","2024-02-06",挂起,117
"7764","2024-02-07",话务员暂存,2
"7765","2024-02-07",话务员受理,36
"7766","2024-02-07",话务员办理,5
"7767","2024-02-07",热线审核,30
"7768","2024-02-07",热线复核,44
"7769","2024-02-07",承办单位审核,78
"7770","2024-02-07",承办单位处理,67
"7771","2024-02-07",承办单位复核,19
"7772","2024-02-07",办结,79
"7773","2024-02-07",回访,41
"7774","2024-02-07",归档,1
"7775","2024-02-07",挂起,77
"7776","2024-02-08",话务员暂存,67
"7777","2024-02-08",话务员受理,33
"7778","2024-02-08",话务员办理,151
"7779","2024-02-08",热线审核,3
"7780","2024-02-08",热线复核,23
"7781","2024-02-08",承办单位审核,85
"7782","2024-02-08",承办单位处理,77
"7783","2024-02-08",承办单位复核,108
"7784","2024-02-08",办结,85
"7785","2024-02-08",回访,135
"7786","2024-02-08",归档,114
"7787","2024-02-08",挂起,41
"7788","2024-02-09",话务员暂存,100
"7789","2024-02-09",话务员受理,76
"7790","2024-02-09",话务员办理,80
"7791","2024-02-09",热线审核,12
"7792","2024-02-09",热线复核,90
"7793","2024-02-09",承办单位审核,104
"7794","2024-02-09",承办单位处理,73
"7795","2024-02-09",承办单位复核,70
"7796","2024-02-09",办结,111
"7797","2024-02-09",回访,96
"7798","2024-02-09",归档,62
"7799","2024-02-09",挂起,28
"7800","2024-02-10",话务员暂存,146
"7801","2024-02-10",话务员受理,100
"7802","2024-02-10",话务员办理,19
"7803","2024-02-10",热线审核,30
"7804","2024-02-10",热线复核,28
"7805","2024-02-10",承办单位审核,139
"7806","2024-02-10",承办单位处理,128
"7807","2024-02-10",承办单位复核,41
"7808","2024-02-10",办结,18
"7809","2024-02-10",回访,65
"7810","2024-02-10",归档,21
"7811","2024-02-10",挂起,95
"7812","2024-02-11",话务员暂存,36
"7813","2024-02-11",话务员受理,57
"7814","2024-02-11",话务员办理,94
"7815","2024-02-11",热线审核,126
"7816","2024-02-11",热线复核,11
"7817","2024-02-11",承办单位审核,112
"7818","2024-02-11",承办单位处理,10
"7819","2024-02-11",承办单位复核,84
"7820","2024-02-11",办结,28
"7821","2024-02-11",回访,103
"7822","2024-02-11",归档,37
"7823","2024-02-11",挂起,112
"7824","2024-02-12",话务员暂存,75
"7825","2024-02-12",话务员受理,47
"7826","2024-02-12",话务员办理,71
"7827","2024-02-12",热线审核,52
"7828","2024-02-12",热线复核,38
"7829","2024-02-12",承办单位审核,69
"7830","2024-02-12",承办单位处理,50
"7831","2024-02-12",承办单位复核,5
"7832","2024-02-12",办结,78
"7833","2024-02-12",回访,6
"7834","2024-02-12",归档,51
"7835","2024-02-12",挂起,44
"7836","2024-02-13",话务员暂存,30
"7837","2024-02-13",话务员受理,75
"7838","2024-02-13",话务员办理,57
"7839","2024-02-13",热线审核,69
"7840","2024-02-13",热线复核,50
"7841","2024-02-13",承办单位审核,49
"7842","2024-02-13",承办单位处理,56
"7843","2024-02-13",承办单位复核,28
"7844","2024-02-13",办结,72
"7845","2024-02-13",回访,61
"7846","2024-02-13",归档,36
"7847","2024-02-13",挂起,72
"7848","2024-02-14",话务员暂存,23
"7849","2024-02-14",话务员受理,30
"7850","2024-02-14",话务员办理,78
"7851","2024-02-14",热线审核,12
"7852","2024-02-14",热线复核,47
"7853","2024-02-14",承办单位审核,12
"7854","2024-02-14",承办单位处理,45
"7855","2024-02-14",承办单位复核,11
"7856","2024-02-14",办结,74
"7857","2024-02-14",回访,25
"7858","2024-02-14",归档,97
"7859","2024-02-14",挂起,103
"7860","2024-02-15",话务员暂存,56
"7861","2024-02-15",话务员受理,90
"7862","2024-02-15",话务员办理,6
"7863","2024-02-15",热线审核,65
"7864","2024-02-15",热线复核,18
"7865","2024-02-15",承办单位审核,58
"7866","2024-02-15",承办单位处理,32
"7867","2024-02-15",承办单位复核,58
"7868","2024-02-15",办结,75
"7869","2024-02-15",回访,91
"7870","2024-02-15",归档,8
"7871","2024-02-15",挂起,88
"7872","2024-02-16",话务员暂存,10
"7873","2024-02-16",话务员受理,33
"7874","2024-02-16",话务员办理,26
"7875","2024-02-16",热线审核,35
"7876","2024-02-16",热线复核,37
"7877","2024-02-16",承办单位审核,34
"7878","2024-02-16",承办单位处理,23
"7879","2024-02-16",承办单位复核,42
"7880","2024-02-16",办结,25
"7881","2024-02-16",回访,17
"7882","2024-02-16",归档,25
"7883","2024-02-16",挂起,9
"7884","2024-02-17",话务员暂存,42
"7885","2024-02-17",话务员受理,38
"7886","2024-02-17",话务员办理,15
"7887","2024-02-17",热线审核,45
"7888","2024-02-17",热线复核,0
"7889","2024-02-17",承办单位审核,26
"7890","2024-02-17",承办单位处理,34
"7891","2024-02-17",承办单位复核,39
"7892","2024-02-17",办结,26
"7893","2024-02-17",回访,5
"7894","2024-02-17",归档,33
"7895","2024-02-17",挂起,2
"7896","2024-02-18",话务员暂存,44
"7897","2024-02-18",话务员受理,44
"7898","2024-02-18",话务员办理,26
"7899","2024-02-18",热线审核,23
"7900","2024-02-18",热线复核,41
"7901","2024-02-18",承办单位审核,30
"7902","2024-02-18",承办单位处理,30
"7903","2024-02-18",承办单位复核,21
"7904","2024-02-18",办结,28
"7905","2024-02-18",回访,13
"7906","2024-02-18",归档,10
"7907","2024-02-18",挂起,14
"7908","2024-02-19",话务员暂存,28
"7909","2024-02-19",话务员受理,0
"7910","2024-02-19",话务员办理,48
"7911","2024-02-19",热线审核,45
"7912","2024-02-19",热线复核,36
"7913","2024-02-19",承办单位审核,6
"7914","2024-02-19",承办单位处理,50
"7915","2024-02-19",承办单位复核,30
"7916","2024-02-19",办结,9
"7917","2024-02-19",回访,44
"7918","2024-02-19",归档,18
"7919","2024-02-19",挂起,22
"7920","2024-02-20",话务员暂存,27
"7921","2024-02-20",话务员受理,102
"7922","2024-02-20",话务员办理,109
"7923","2024-02-20",热线审核,75
"7924","2024-02-20",热线复核,61
"7925","2024-02-20",承办单位审核,89
"7926","2024-02-20",承办单位处理,40
"7927","2024-02-20",承办单位复核,109
"7928","2024-02-20",办结,89
"7929","2024-02-20",回访,79
"7930","2024-02-20",归档,114
"7931","2024-02-20",挂起,106
"7932","2024-02-21",话务员暂存,73
"7933","2024-02-21",话务员受理,63
"7934","2024-02-21",话务员办理,59
"7935","2024-02-21",热线审核,4
"7936","2024-02-21",热线复核,51
"7937","2024-02-21",承办单位审核,80
"7938","2024-02-21",承办单位处理,32
"7939","2024-02-21",承办单位复核,64
"7940","2024-02-21",办结,52
"7941","2024-02-21",回访,6
"7942","2024-02-21",归档,26
"7943","2024-02-21",挂起,67
"7944","2024-02-22",话务员暂存,34
"7945","2024-02-22",话务员受理,50
"7946","2024-02-22",话务员办理,38
"7947","2024-02-22",热线审核,42
"7948","2024-02-22",热线复核,34
"7949","2024-02-22",承办单位审核,40
"7950","2024-02-22",承办单位处理,38
"7951","2024-02-22",承办单位复核,83
"7952","2024-02-22",办结,41
"7953","2024-02-22",回访,8
"7954","2024-02-22",归档,14
"7955","2024-02-22",挂起,46
"7956","2024-02-23",话务员暂存,21
"7957","2024-02-23",话务员受理,113
"7958","2024-02-23",话务员办理,33
"7959","2024-02-23",热线审核,21
"7960","2024-02-23",热线复核,13
"7961","2024-02-23",承办单位审核,23
"7962","2024-02-23",承办单位处理,126
"7963","2024-02-23",承办单位复核,7
"7964","2024-02-23",办结,2
"7965","2024-02-23",回访,9
"7966","2024-02-23",归档,83
"7967","2024-02-23",挂起,4
"7968","2024-02-24",话务员暂存,10
"7969","2024-02-24",话务员受理,33
"7970","2024-02-24",话务员办理,9
"7971","2024-02-24",热线审核,8
"7972","2024-02-24",热线复核,41
"7973","2024-02-24",承办单位审核,32
"7974","2024-02-24",承办单位处理,4
"7975","2024-02-24",承办单位复核,50
"7976","2024-02-24",办结,15
"7977","2024-02-24",回访,22
"7978","2024-02-24",归档,43
"7979","2024-02-24",挂起,51
"7980","2024-02-25",话务员暂存,95
"7981","2024-02-25",话务员受理,44
"7982","2024-02-25",话务员办理,8
"7983","2024-02-25",热线审核,70
"7984","2024-02-25",热线复核,153
"7985","2024-02-25",承办单位审核,95
"7986","2024-02-25",承办单位处理,13
"7987","2024-02-25",承办单位复核,61
"7988","2024-02-25",办结,108
"7989","2024-02-25",回访,29
"7990","2024-02-25",归档,75
"7991","2024-02-25",挂起,127
"7992","2024-02-26",话务员暂存,99
"7993","2024-02-26",话务员受理,101
"7994","2024-02-26",话务员办理,4
"7995","2024-02-26",热线审核,66
"7996","2024-02-26",热线复核,108
"7997","2024-02-26",承办单位审核,53
"7998","2024-02-26",承办单位处理,18
"7999","2024-02-26",承办单位复核,90
"8000","2024-02-26",办结,76
"8001","2024-02-26",回访,109
"8002","2024-02-26",归档,51
"8003","2024-02-26",挂起,70
"8004","2024-02-27",话务员暂存,22
"8005","2024-02-27",话务员受理,49
"8006","2024-02-27",话务员办理,15
"8007","2024-02-27",热线审核,40
"8008","2024-02-27",热线复核,59
"8009","2024-02-27",承办单位审核,8
"8010","2024-02-27",承办单位处理,12
"8011","2024-02-27",承办单位复核,2
"8012","2024-02-27",办结,43
"8013","2024-02-27",回访,59
"8014","2024-02-27",归档,56
"8015","2024-02-27",挂起,30
"8016","2024-02-28",话务员暂存,64
"8017","2024-02-28",话务员受理,84
"8018","2024-02-28",话务员办理,61
"8019","2024-02-28",热线审核,82
"8020","2024-02-28",热线复核,12
"8021","2024-02-28",承办单位审核,63
"8022","2024-02-28",承办单位处理,78
"8023","2024-02-28",承办单位复核,5
"8024","2024-02-28",办结,52
"8025","2024-02-28",回访,36
"8026","2024-02-28",归档,48
"8027","2024-02-28",挂起,34
"8028","2024-02-29",话务员暂存,126
"8029","2024-02-29",话务员受理,24
"8030","2024-02-29",话务员办理,99
"8031","2024-02-29",热线审核,84
"8032","2024-02-29",热线复核,142
"8033","2024-02-29",承办单位审核,6
"8034","2024-02-29",承办单位处理,14
"8035","2024-02-29",承办单位复核,3
"8036","2024-02-29",办结,142
"8037","2024-02-29",回访,139
"8038","2024-02-29",归档,141
"8039","2024-02-29",挂起,59
