"md_id","area_name","busi_time","total_num"
1809,E区,"2023-04-27",72
1810,A区,"2023-04-27",564
1811,C区,"2023-04-28",133
1812,D区,"2023-04-28",194
1813,B区,"2023-04-28",143
1814,E区,"2023-04-28",257
1815,A区,"2023-04-28",273
1816,C区,"2023-04-29",143
1817,D区,"2023-04-29",81
1818,B区,"2023-04-29",30
1819,E区,"2023-04-29",59
1820,A区,"2023-04-29",416
1821,C区,"2023-04-30",32
1822,D区,"2023-04-30",67
1823,B区,"2023-04-30",79
1824,E区,"2023-04-30",72
1825,A区,"2023-04-30",154
1826,C区,"2023-05-01",91
1827,D区,"2023-05-01",104
1828,B区,"2023-05-01",89
1829,E区,"2023-05-01",110
1830,A区,"2023-05-01",361
1831,C区,"2023-05-02",25
1832,D区,"2023-05-02",56
1833,B区,"2023-05-02",69
1834,E区,"2023-05-02",82
1835,A区,"2023-05-02",414
1836,C区,"2023-05-03",103
1837,D区,"2023-05-03",63
1838,B区,"2023-05-03",144
1839,E区,"2023-05-03",120
1840,A区,"2023-05-03",293
1841,C区,"2023-05-04",80
1842,D区,"2023-05-04",59
1843,B区,"2023-05-04",63
1844,E区,"2023-05-04",30
1845,A区,"2023-05-04",291
1846,C区,"2023-05-05",52
1847,D区,"2023-05-05",29
1848,B区,"2023-05-05",78
1849,E区,"2023-05-05",52
1850,A区,"2023-05-05",104
1851,C区,"2023-05-06",192
1852,D区,"2023-05-06",125
1853,B区,"2023-05-06",102
1854,E区,"2023-05-06",85
1855,A区,"2023-05-06",485
1856,C区,"2023-05-07",65
1857,D区,"2023-05-07",50
1858,B区,"2023-05-07",18
1859,E区,"2023-05-07",50
1860,A区,"2023-05-07",205
1861,C区,"2023-05-08",56
1862,D区,"2023-05-08",188
1863,B区,"2023-05-08",188
1864,E区,"2023-05-08",139
1865,A区,"2023-05-08",243
1866,C区,"2023-05-09",100
1867,D区,"2023-05-09",27
1868,B区,"2023-05-09",66
1869,E区,"2023-05-09",90
1870,A区,"2023-05-09",226
1871,C区,"2023-05-10",126
1872,D区,"2023-05-10",60
1873,B区,"2023-05-10",36
1874,E区,"2023-05-10",20
1875,A区,"2023-05-10",443
1876,C区,"2023-05-11",46
1877,D区,"2023-05-11",60
1878,B区,"2023-05-11",71
1879,E区,"2023-05-11",67
1880,A区,"2023-05-11",142
1881,C区,"2023-05-12",91
1882,D区,"2023-05-12",26
1883,B区,"2023-05-12",39
1884,E区,"2023-05-12",161
1885,A区,"2023-05-12",206
1886,C区,"2023-05-13",26
1887,D区,"2023-05-13",69
1888,B区,"2023-05-13",119
1889,E区,"2023-05-13",27
1890,A区,"2023-05-13",292
1891,C区,"2023-05-14",17
1892,D区,"2023-05-14",89
1893,B区,"2023-05-14",101
1894,E区,"2023-05-14",48
1895,A区,"2023-05-14",178
1896,C区,"2023-05-15",27
1897,D区,"2023-05-15",137
1898,B区,"2023-05-15",103
1899,E区,"2023-05-15",229
1900,A区,"2023-05-15",230
1901,C区,"2023-05-16",140
1902,D区,"2023-05-16",50
1903,B区,"2023-05-16",98
1904,E区,"2023-05-16",112
1905,A区,"2023-05-16",542
1906,C区,"2023-05-17",13
1907,D区,"2023-05-17",28
1908,B区,"2023-05-17",46
1909,E区,"2023-05-17",44
1910,A区,"2023-05-17",174
1911,C区,"2023-05-18",11
1912,D区,"2023-05-18",32
1913,B区,"2023-05-18",76
1914,E区,"2023-05-18",108
1915,A区,"2023-05-18",520
1916,C区,"2023-05-19",40
1917,D区,"2023-05-19",200
1918,B区,"2023-05-19",73
1919,E区,"2023-05-19",269
1920,A区,"2023-05-19",275
1921,C区,"2023-05-20",76
1922,D区,"2023-05-20",85
1923,B区,"2023-05-20",66
1924,E区,"2023-05-20",83
1925,A区,"2023-05-20",154
1926,C区,"2023-05-21",74
1927,D区,"2023-05-21",99
1928,B区,"2023-05-21",95
1929,E区,"2023-05-21",136
1930,A区,"2023-05-21",148
1931,C区,"2023-05-22",30
1932,D区,"2023-05-22",97
1933,B区,"2023-05-22",104
1934,E区,"2023-05-22",87
1935,A区,"2023-05-22",217
1936,C区,"2023-05-23",83
1937,D区,"2023-05-23",43
1938,B区,"2023-05-23",62
1939,E区,"2023-05-23",191
1940,A区,"2023-05-23",247
1941,C区,"2023-05-24",155
1942,D区,"2023-05-24",67
1943,B区,"2023-05-24",33
1944,E区,"2023-05-24",291
1945,A区,"2023-05-24",327
1946,C区,"2023-05-25",29
1947,D区,"2023-05-25",72
1948,B区,"2023-05-25",57
1949,E区,"2023-05-25",80
1950,A区,"2023-05-25",118
1951,C区,"2023-05-26",50
1952,D区,"2023-05-26",143
1953,B区,"2023-05-26",98
1954,E区,"2023-05-26",165
1955,A区,"2023-05-26",225
1956,C区,"2023-05-27",114
1957,D区,"2023-05-27",76
1958,B区,"2023-05-27",26
1959,E区,"2023-05-27",138
1960,A区,"2023-05-27",557
1961,C区,"2023-05-28",10
1962,D区,"2023-05-28",116
1963,B区,"2023-05-28",85
1964,E区,"2023-05-28",100
1965,A区,"2023-05-28",234
1966,C区,"2023-05-29",64
1967,D区,"2023-05-29",100
1968,B区,"2023-05-29",145
1969,E区,"2023-05-29",112
1970,A区,"2023-05-29",191
1971,C区,"2023-05-30",63
1972,D区,"2023-05-30",205
1973,B区,"2023-05-30",227
1974,E区,"2023-05-30",80
1975,A区,"2023-05-30",412
1976,C区,"2023-05-31",13
1977,D区,"2023-05-31",48
1978,B区,"2023-05-31",100
1979,E区,"2023-05-31",211
1980,A区,"2023-05-31",409
1981,C区,"2023-06-01",29
1982,D区,"2023-06-01",80
1983,B区,"2023-06-01",69
1984,E区,"2023-06-01",250
1985,A区,"2023-06-01",426
1986,C区,"2023-06-02",57
1987,D区,"2023-06-02",68
1988,B区,"2023-06-02",17
1989,E区,"2023-06-02",56
1990,A区,"2023-06-02",163
1991,C区,"2023-06-03",42
1992,D区,"2023-06-03",164
1993,B区,"2023-06-03",150
1994,E区,"2023-06-03",118
1995,A区,"2023-06-03",423
1996,C区,"2023-06-04",36
1997,D区,"2023-06-04",58
1998,B区,"2023-06-04",69
1999,E区,"2023-06-04",233
2000,A区,"2023-06-04",250
2001,C区,"2023-06-05",16
2002,D区,"2023-06-05",64
2003,B区,"2023-06-05",112
2004,E区,"2023-06-05",35
2005,A区,"2023-06-05",307
2006,C区,"2023-06-06",71
2007,D区,"2023-06-06",11
2008,B区,"2023-06-06",69
2009,E区,"2023-06-06",98
2010,A区,"2023-06-06",182
2011,C区,"2023-06-07",84
2012,D区,"2023-06-07",40
2013,B区,"2023-06-07",26
2014,E区,"2023-06-07",42
2015,A区,"2023-06-07",335
2016,C区,"2023-06-08",27
2017,D区,"2023-06-08",107
2018,B区,"2023-06-08",17
2019,E区,"2023-06-08",190
2020,A区,"2023-06-08",260
2021,C区,"2023-06-09",22
2022,D区,"2023-06-09",63
2023,B区,"2023-06-09",67
2024,E区,"2023-06-09",22
2025,A区,"2023-06-09",620
2026,C区,"2023-06-10",38
2027,D区,"2023-06-10",139
2028,B区,"2023-06-10",144
2029,E区,"2023-06-10",67
2030,A区,"2023-06-10",376
2031,C区,"2023-06-11",27
2032,D区,"2023-06-11",17
2033,B区,"2023-06-11",103
2034,E区,"2023-06-11",14
2035,A区,"2023-06-11",400
2036,C区,"2023-06-12",37
2037,D区,"2023-06-12",40
2038,B区,"2023-06-12",158
2039,E区,"2023-06-12",224
2040,A区,"2023-06-12",238
2041,C区,"2023-06-13",127
2042,D区,"2023-06-13",115
2043,B区,"2023-06-13",71
2044,E区,"2023-06-13",73
2045,A区,"2023-06-13",551
2046,C区,"2023-06-14",75
2047,D区,"2023-06-14",88
2048,B区,"2023-06-14",108
2049,E区,"2023-06-14",132
2050,A区,"2023-06-14",206
2051,C区,"2023-06-15",94
2052,D区,"2023-06-15",55
2053,B区,"2023-06-15",187
2054,E区,"2023-06-15",155
2055,A区,"2023-06-15",268
2056,C区,"2023-06-16",90
2057,D区,"2023-06-16",50
2058,B区,"2023-06-16",71
2059,E区,"2023-06-16",26
2060,A区,"2023-06-16",641
2061,C区,"2023-06-17",100
2062,D区,"2023-06-17",116
2063,B区,"2023-06-17",242
2064,E区,"2023-06-17",207
2065,A区,"2023-06-17",307
2066,C区,"2023-06-18",104
2067,D区,"2023-06-18",172
2068,B区,"2023-06-18",114
2069,E区,"2023-06-18",97
2070,A区,"2023-06-18",499
2071,C区,"2023-06-19",12
2072,D区,"2023-06-19",26
2073,B区,"2023-06-19",132
2074,E区,"2023-06-19",51
2075,A区,"2023-06-19",336
2076,C区,"2023-06-20",92
2077,D区,"2023-06-20",131
2078,B区,"2023-06-20",14
2079,E区,"2023-06-20",39
2080,A区,"2023-06-20",425
2081,C区,"2023-06-21",120
2082,D区,"2023-06-21",146
2083,B区,"2023-06-21",33
2084,E区,"2023-06-21",154
2085,A区,"2023-06-21",320
2086,C区,"2023-06-22",59
2087,D区,"2023-06-22",15
2088,B区,"2023-06-22",34
2089,E区,"2023-06-22",24
2090,A区,"2023-06-22",192
2091,C区,"2023-06-23",55
2092,D区,"2023-06-23",89
2093,B区,"2023-06-23",31
2094,E区,"2023-06-23",119
2095,A区,"2023-06-23",570
2096,C区,"2023-06-24",125
2097,D区,"2023-06-24",42
2098,B区,"2023-06-24",79
2099,E区,"2023-06-24",19
2100,A区,"2023-06-24",417
2101,C区,"2023-06-25",81
2102,D区,"2023-06-25",78
2103,B区,"2023-06-25",81
2104,E区,"2023-06-25",208
2105,A区,"2023-06-25",239
2106,C区,"2023-06-26",23
2107,D区,"2023-06-26",119
2108,B区,"2023-06-26",56
2109,E区,"2023-06-26",133
2110,A区,"2023-06-26",233
2111,C区,"2023-06-27",82
2112,D区,"2023-06-27",144
2113,B区,"2023-06-27",190
2114,E区,"2023-06-27",55
2115,A区,"2023-06-27",380
2116,C区,"2023-06-28",105
2117,D区,"2023-06-28",100
2118,B区,"2023-06-28",115
2119,E区,"2023-06-28",33
2120,A区,"2023-06-28",214
2121,C区,"2023-06-29",18
2122,D区,"2023-06-29",53
2123,B区,"2023-06-29",36
2124,E区,"2023-06-29",170
2125,A区,"2023-06-29",258
2126,C区,"2023-06-30",57
2127,D区,"2023-06-30",31
2128,B区,"2023-06-30",243
2129,E区,"2023-06-30",273
2130,A区,"2023-06-30",370
2131,C区,"2023-07-01",129
2132,D区,"2023-07-01",79
2133,B区,"2023-07-01",20
2134,E区,"2023-07-01",288
2135,A区,"2023-07-01",295
2136,C区,"2023-07-02",38
2137,D区,"2023-07-02",70
2138,B区,"2023-07-02",220
2139,E区,"2023-07-02",124
2140,A区,"2023-07-02",407
2141,C区,"2023-07-03",105
2142,D区,"2023-07-03",97
2143,B区,"2023-07-03",104
2144,E区,"2023-07-03",50
2145,A区,"2023-07-03",193
2146,C区,"2023-07-04",60
2147,D区,"2023-07-04",182
2148,B区,"2023-07-04",151
2149,E区,"2023-07-04",19
2150,A区,"2023-07-04",391
2151,C区,"2023-07-05",53
2152,D区,"2023-07-05",43
2153,B区,"2023-07-05",89
2154,E区,"2023-07-05",74
2155,A区,"2023-07-05",181
2156,C区,"2023-07-06",139
2157,D区,"2023-07-06",118
2158,B区,"2023-07-06",47
2159,E区,"2023-07-06",138
2160,A区,"2023-07-06",470
2161,C区,"2023-07-07",158
2162,D区,"2023-07-07",148
2163,B区,"2023-07-07",43
2164,E区,"2023-07-07",192
2165,A区,"2023-07-07",296
2166,C区,"2023-07-08",164
2167,D区,"2023-07-08",73
2168,B区,"2023-07-08",67
2169,E区,"2023-07-08",45
2170,A区,"2023-07-08",545
2171,C区,"2023-07-09",21
2172,D区,"2023-07-09",14
2173,B区,"2023-07-09",58
2174,E区,"2023-07-09",19
2175,A区,"2023-07-09",468
2176,C区,"2023-07-10",73
2177,D区,"2023-07-10",28
2178,B区,"2023-07-10",39
2179,E区,"2023-07-10",108
2180,A区,"2023-07-10",119
2181,C区,"2023-07-11",69
2182,D区,"2023-07-11",67
2183,B区,"2023-07-11",120
2184,E区,"2023-07-11",47
2185,A区,"2023-07-11",210
2186,C区,"2023-07-12",20
2187,D区,"2023-07-12",220
2188,B区,"2023-07-12",103
2189,E区,"2023-07-12",181
2190,A区,"2023-07-12",428
2191,C区,"2023-07-13",84
2192,D区,"2023-07-13",48
2193,B区,"2023-07-13",167
2194,E区,"2023-07-13",196
2195,A区,"2023-07-13",268
2196,C区,"2023-07-14",19
2197,D区,"2023-07-14",87
2198,B区,"2023-07-14",137
2199,E区,"2023-07-14",132
2200,A区,"2023-07-14",161
2201,C区,"2023-07-15",28
2202,D区,"2023-07-15",74
2203,B区,"2023-07-15",24
2204,E区,"2023-07-15",11
2205,A区,"2023-07-15",190
2206,C区,"2023-07-16",46
2207,D区,"2023-07-16",16
2208,B区,"2023-07-16",35
2209,E区,"2023-07-16",339
2210,A区,"2023-07-16",396
2211,C区,"2023-07-17",49
2212,D区,"2023-07-17",41
2213,B区,"2023-07-17",132
2214,E区,"2023-07-17",112
2215,A区,"2023-07-17",476
2216,C区,"2023-07-18",52
2217,D区,"2023-07-18",30
2218,B区,"2023-07-18",28
2219,E区,"2023-07-18",24
2220,A区,"2023-07-18",189
2221,C区,"2023-07-19",61
2222,D区,"2023-07-19",76
2223,B区,"2023-07-19",81
2224,E区,"2023-07-19",92
2225,A区,"2023-07-19",183
2226,C区,"2023-07-20",93
2227,D区,"2023-07-20",44
2228,B区,"2023-07-20",136
2229,E区,"2023-07-20",187
2230,A区,"2023-07-20",328
2231,C区,"2023-07-21",94
2232,D区,"2023-07-21",27
2233,B区,"2023-07-21",33
2234,E区,"2023-07-21",208
2235,A区,"2023-07-21",519
2236,C区,"2023-07-22",93
2237,D区,"2023-07-22",146
2238,B区,"2023-07-22",79
2239,E区,"2023-07-22",205
2240,A区,"2023-07-22",262
2241,C区,"2023-07-23",88
2242,D区,"2023-07-23",68
2243,B区,"2023-07-23",94
2244,E区,"2023-07-23",175
2245,A区,"2023-07-23",295
2246,C区,"2023-07-24",54
2247,D区,"2023-07-24",25
2248,B区,"2023-07-24",24
2249,E区,"2023-07-24",102
2250,A区,"2023-07-24",137
2251,C区,"2023-07-25",42
2252,D区,"2023-07-25",103
2253,B区,"2023-07-25",79
2254,E区,"2023-07-25",114
2255,A区,"2023-07-25",214
2256,C区,"2023-07-26",42
2257,D区,"2023-07-26",109
2258,B区,"2023-07-26",20
2259,E区,"2023-07-26",159
2260,A区,"2023-07-26",319
2261,C区,"2023-07-27",142
2262,D区,"2023-07-27",157
2263,B区,"2023-07-27",54
2264,E区,"2023-07-27",44
2265,A区,"2023-07-27",467
2266,C区,"2023-07-28",32
2267,D区,"2023-07-28",38
2268,B区,"2023-07-28",59
2269,E区,"2023-07-28",50
2270,A区,"2023-07-28",126
2271,C区,"2023-07-29",27
2272,D区,"2023-07-29",21
2273,B区,"2023-07-29",212
2274,E区,"2023-07-29",257
2275,A区,"2023-07-29",455
2276,C区,"2023-07-30",18
2277,D区,"2023-07-30",72
2278,B区,"2023-07-30",38
2279,E区,"2023-07-30",123
2280,A区,"2023-07-30",161
2281,C区,"2023-07-31",21
2282,D区,"2023-07-31",106
2283,B区,"2023-07-31",203
2284,E区,"2023-07-31",142
2285,A区,"2023-07-31",274
2286,C区,"2023-08-01",60
2287,D区,"2023-08-01",61
2288,B区,"2023-08-01",54
2289,E区,"2023-08-01",29
2290,A区,"2023-08-01",262
2291,C区,"2023-08-02",56
2292,D区,"2023-08-02",161
2293,B区,"2023-08-02",52
2294,E区,"2023-08-02",119
2295,A区,"2023-08-02",358
2296,C区,"2023-08-03",115
2297,D区,"2023-08-03",42
2298,B区,"2023-08-03",131
2299,E区,"2023-08-03",124
2300,A区,"2023-08-03",300
2301,C区,"2023-08-04",62
2302,D区,"2023-08-04",57
2303,B区,"2023-08-04",56
2304,E区,"2023-08-04",22
2305,A区,"2023-08-04",126
2306,C区,"2023-08-05",62
2307,D区,"2023-08-05",89
2308,B区,"2023-08-05",108
2309,E区,"2023-08-05",84
2310,A区,"2023-08-05",192
2311,C区,"2023-08-06",135
2312,D区,"2023-08-06",161
2313,B区,"2023-08-06",17
2314,E区,"2023-08-06",165
2315,A区,"2023-08-06",426
2316,C区,"2023-08-07",33
2317,D区,"2023-08-07",52
2318,B区,"2023-08-07",30
2319,E区,"2023-08-07",56
2320,A区,"2023-08-07",161
2321,C区,"2023-08-08",15
2322,D区,"2023-08-08",68
2323,B区,"2023-08-08",12
2324,E区,"2023-08-08",108
2325,A区,"2023-08-08",138
2326,C区,"2023-08-09",26
2327,D区,"2023-08-09",69
2328,B区,"2023-08-09",34
2329,E区,"2023-08-09",114
2330,A区,"2023-08-09",115
2331,C区,"2023-08-10",18
2332,D区,"2023-08-10",72
2333,B区,"2023-08-10",36
2334,E区,"2023-08-10",64
2335,A区,"2023-08-10",199
2336,C区,"2023-08-11",146
2337,D区,"2023-08-11",157
2338,B区,"2023-08-11",99
2339,E区,"2023-08-11",107
2340,A区,"2023-08-11",395
2341,C区,"2023-08-12",111
2342,D区,"2023-08-12",47
2343,B区,"2023-08-12",74
2344,E区,"2023-08-12",325
2345,A区,"2023-08-12",360
2346,C区,"2023-08-13",89
2347,D区,"2023-08-13",49
2348,B区,"2023-08-13",42
2349,E区,"2023-08-13",100
2350,A区,"2023-08-13",438
2351,C区,"2023-08-14",176
2352,D区,"2023-08-14",132
2353,B区,"2023-08-14",120
2354,E区,"2023-08-14",188
2355,A区,"2023-08-14",348
2356,C区,"2023-08-15",131
2357,D区,"2023-08-15",37
2358,B区,"2023-08-15",74
2359,E区,"2023-08-15",217
2360,A区,"2023-08-15",293
2361,C区,"2023-08-16",28
2362,D区,"2023-08-16",21
2363,B区,"2023-08-16",28
2364,E区,"2023-08-16",111
2365,A区,"2023-08-16",239
2366,C区,"2023-08-17",30
2367,D区,"2023-08-17",31
2368,B区,"2023-08-17",51
2369,E区,"2023-08-17",98
2370,A区,"2023-08-17",266
2371,C区,"2023-08-18",56
2372,D区,"2023-08-18",18
2373,B区,"2023-08-18",27
2374,E区,"2023-08-18",67
2375,A区,"2023-08-18",139
2376,C区,"2023-08-19",49
2377,D区,"2023-08-19",73
2378,B区,"2023-08-19",76
2379,E区,"2023-08-19",142
2380,A区,"2023-08-19",172
2381,C区,"2023-08-20",88
2382,D区,"2023-08-20",113
2383,B区,"2023-08-20",117
2384,E区,"2023-08-20",82
2385,A区,"2023-08-20",437
2386,C区,"2023-08-21",19
2387,D区,"2023-08-21",58
2388,B区,"2023-08-21",210
2389,E区,"2023-08-21",45
2390,A区,"2023-08-21",394
2391,C区,"2023-08-22",20
2392,D区,"2023-08-22",155
2393,B区,"2023-08-22",29
2394,E区,"2023-08-22",42
2395,A区,"2023-08-22",482
2396,C区,"2023-08-23",61
2397,D区,"2023-08-23",34
2398,B区,"2023-08-23",46
2399,E区,"2023-08-23",16
2400,A区,"2023-08-23",150
2401,C区,"2023-08-24",24
2402,D区,"2023-08-24",147
2403,B区,"2023-08-24",73
2404,E区,"2023-08-24",175
2405,A区,"2023-08-24",313
2406,C区,"2023-08-25",78
2407,D区,"2023-08-25",17
2408,B区,"2023-08-25",13
2409,E区,"2023-08-25",131
2410,A区,"2023-08-25",195
2411,C区,"2023-08-26",57
2412,D区,"2023-08-26",66
2413,B区,"2023-08-26",165
2414,E区,"2023-08-26",168
2415,A区,"2023-08-26",261
2416,C区,"2023-08-27",111
2417,D区,"2023-08-27",119
2418,B区,"2023-08-27",80
2419,E区,"2023-08-27",99
2420,A区,"2023-08-27",235
2421,C区,"2023-08-28",121
2422,D区,"2023-08-28",206
2423,B区,"2023-08-28",59
2424,E区,"2023-08-28",274
2425,A区,"2023-08-28",305
2426,C区,"2023-08-29",15
2427,D区,"2023-08-29",32
2428,B区,"2023-08-29",58
2429,E区,"2023-08-29",19
2430,A区,"2023-08-29",660
2431,C区,"2023-08-30",30
2432,D区,"2023-08-30",144
2433,B区,"2023-08-30",87
2434,E区,"2023-08-30",170
2435,A区,"2023-08-30",188
2436,C区,"2023-08-31",55
2437,D区,"2023-08-31",28
2438,B区,"2023-08-31",29
2439,E区,"2023-08-31",10
2440,A区,"2023-08-31",448
2441,C区,"2023-09-01",180
2442,D区,"2023-09-01",151
2443,B区,"2023-09-01",49
2444,E区,"2023-09-01",244
2445,A区,"2023-09-01",339
2446,C区,"2023-09-02",146
2447,D区,"2023-09-02",77
2448,B区,"2023-09-02",206
2449,E区,"2023-09-02",45
2450,A区,"2023-09-02",368
2451,C区,"2023-09-03",67
2452,D区,"2023-09-03",62
2453,B区,"2023-09-03",64
2454,E区,"2023-09-03",183
2455,A区,"2023-09-03",371
2456,C区,"2023-09-04",30
2457,D区,"2023-09-04",118
2458,B区,"2023-09-04",115
2459,E区,"2023-09-04",283
2460,A区,"2023-09-04",386
2461,C区,"2023-09-05",71
2462,D区,"2023-09-05",104
2463,B区,"2023-09-05",89
2464,E区,"2023-09-05",68
2465,A区,"2023-09-05",172
2466,C区,"2023-09-06",68
2467,D区,"2023-09-06",21
2468,B区,"2023-09-06",16
2469,E区,"2023-09-06",76
2470,A区,"2023-09-06",181
2471,C区,"2023-09-07",10
2472,D区,"2023-09-07",54
2473,B区,"2023-09-07",57
2474,E区,"2023-09-07",23
2475,A区,"2023-09-07",227
2476,C区,"2023-09-08",94
2477,D区,"2023-09-08",63
2478,B区,"2023-09-08",216
2479,E区,"2023-09-08",50
2480,A区,"2023-09-08",562
2481,C区,"2023-09-09",164
2482,D区,"2023-09-09",153
2483,B区,"2023-09-09",150
2484,E区,"2023-09-09",105
2485,A区,"2023-09-09",324
2486,C区,"2023-09-10",87
2487,D区,"2023-09-10",58
2488,B区,"2023-09-10",26
2489,E区,"2023-09-10",93
2490,A区,"2023-09-10",173
2491,C区,"2023-09-11",38
2492,D区,"2023-09-11",138
2493,B区,"2023-09-11",63
2494,E区,"2023-09-11",147
2495,A区,"2023-09-11",371
2496,C区,"2023-09-12",37
2497,D区,"2023-09-12",50
2498,B区,"2023-09-12",105
2499,E区,"2023-09-12",224
2500,A区,"2023-09-12",387
2501,C区,"2023-09-13",69
2502,D区,"2023-09-13",18
2503,B区,"2023-09-13",89
2504,E区,"2023-09-13",72
2505,A区,"2023-09-13",128
2506,C区,"2023-09-14",65
2507,D区,"2023-09-14",23
2508,B区,"2023-09-14",35
2509,E区,"2023-09-14",109
2510,A区,"2023-09-14",113
2511,C区,"2023-09-15",43
2512,D区,"2023-09-15",177
2513,B区,"2023-09-15",95
2514,E区,"2023-09-15",138
2515,A区,"2023-09-15",436
2516,C区,"2023-09-16",60
2517,D区,"2023-09-16",26
2518,B区,"2023-09-16",44
2519,E区,"2023-09-16",106
2520,A区,"2023-09-16",478
2521,C区,"2023-09-17",102
2522,D区,"2023-09-17",13
2523,B区,"2023-09-17",97
2524,E区,"2023-09-17",166
2525,A区,"2023-09-17",187
2526,C区,"2023-09-18",95
2527,D区,"2023-09-18",76
2528,B区,"2023-09-18",149
2529,E区,"2023-09-18",261
2530,A区,"2023-09-18",397
2531,C区,"2023-09-19",32
2532,D区,"2023-09-19",175
2533,B区,"2023-09-19",119
2534,E区,"2023-09-19",77
2535,A区,"2023-09-19",352
2536,C区,"2023-09-20",106
2537,D区,"2023-09-20",112
2538,B区,"2023-09-20",61
2539,E区,"2023-09-20",222
2540,A区,"2023-09-20",222
2541,C区,"2023-09-21",32
2542,D区,"2023-09-21",85
2543,B区,"2023-09-21",52
2544,E区,"2023-09-21",51
2545,A区,"2023-09-21",326
2546,C区,"2023-09-22",125
2547,D区,"2023-09-22",31
2548,B区,"2023-09-22",110
2549,E区,"2023-09-22",136
2550,A区,"2023-09-22",296
2551,C区,"2023-09-23",24
2552,D区,"2023-09-23",86
2553,B区,"2023-09-23",15
2554,E区,"2023-09-23",121
2555,A区,"2023-09-23",319
2556,C区,"2023-09-24",93
2557,D区,"2023-09-24",124
2558,B区,"2023-09-24",34
2559,E区,"2023-09-24",163
2560,A区,"2023-09-24",228
2561,C区,"2023-09-25",26
2562,D区,"2023-09-25",74
2563,B区,"2023-09-25",17
2564,E区,"2023-09-25",14
2565,A区,"2023-09-25",233
2566,C区,"2023-09-26",37
2567,D区,"2023-09-26",155
2568,B区,"2023-09-26",188
2569,E区,"2023-09-26",89
2570,A区,"2023-09-26",418
2571,C区,"2023-09-27",33
2572,D区,"2023-09-27",17
2573,B区,"2023-09-27",48
2574,E区,"2023-09-27",58
2575,A区,"2023-09-27",186
2576,C区,"2023-09-28",24
2577,D区,"2023-09-28",57
2578,B区,"2023-09-28",70
2579,E区,"2023-09-28",47
2580,A区,"2023-09-28",211
2581,C区,"2023-09-29",70
2582,D区,"2023-09-29",120
2583,B区,"2023-09-29",85
2584,E区,"2023-09-29",25
2585,A区,"2023-09-29",471
2586,C区,"2023-09-30",62
2587,D区,"2023-09-30",19
2588,B区,"2023-09-30",101
2589,E区,"2023-09-30",52
2590,A区,"2023-09-30",238
2591,C区,"2023-10-01",96
2592,D区,"2023-10-01",37
2593,B区,"2023-10-01",99
2594,E区,"2023-10-01",98
2595,A区,"2023-10-01",193
2596,C区,"2023-10-02",13
2597,D区,"2023-10-02",75
2598,B区,"2023-10-02",21
2599,E区,"2023-10-02",83
2600,A区,"2023-10-02",125
2601,C区,"2023-10-03",96
2602,D区,"2023-10-03",71
2603,B区,"2023-10-03",161
2604,E区,"2023-10-03",67
2605,A区,"2023-10-03",280
2606,C区,"2023-10-04",31
2607,D区,"2023-10-04",36
2608,B区,"2023-10-04",158
2609,E区,"2023-10-04",137
2610,A区,"2023-10-04",550
2611,C区,"2023-10-05",35
2612,D区,"2023-10-05",97
2613,B区,"2023-10-05",233
2614,E区,"2023-10-05",234
2615,A区,"2023-10-05",313
2616,C区,"2023-10-06",78
2617,D区,"2023-10-06",126
2618,B区,"2023-10-06",108
2619,E区,"2023-10-06",111
2620,A区,"2023-10-06",506
2621,C区,"2023-10-07",41
2622,D区,"2023-10-07",10
2623,B区,"2023-10-07",128
2624,E区,"2023-10-07",255
2625,A区,"2023-10-07",287
2626,C区,"2023-10-08",57
2627,D区,"2023-10-08",69
2628,B区,"2023-10-08",29
2629,E区,"2023-10-08",23
2630,A区,"2023-10-08",164
2631,C区,"2023-10-09",59
2632,D区,"2023-10-09",43
2633,B区,"2023-10-09",82
2634,E区,"2023-10-09",170
2635,A区,"2023-10-09",320
2636,C区,"2023-10-10",37
2637,D区,"2023-10-10",64
2638,B区,"2023-10-10",47
2639,E区,"2023-10-10",185
2640,A区,"2023-10-10",459
2641,C区,"2023-10-11",53
2642,D区,"2023-10-11",155
2643,B区,"2023-10-11",108
2644,E区,"2023-10-11",288
2645,A区,"2023-10-11",382
2646,C区,"2023-10-12",32
2647,D区,"2023-10-12",102
2648,B区,"2023-10-12",137
2649,E区,"2023-10-12",110
2650,A区,"2023-10-12",231
2651,C区,"2023-10-13",53
2652,D区,"2023-10-13",13
2653,B区,"2023-10-13",183
2654,E区,"2023-10-13",210
2655,A区,"2023-10-13",294
2656,C区,"2023-10-14",115
2657,D区,"2023-10-14",163
2658,B区,"2023-10-14",103
2659,E区,"2023-10-14",102
2660,A区,"2023-10-14",369
2661,C区,"2023-10-15",44
2662,D区,"2023-10-15",39
2663,B区,"2023-10-15",107
2664,E区,"2023-10-15",47
2665,A区,"2023-10-15",252
2666,C区,"2023-10-16",25
2667,D区,"2023-10-16",22
2668,B区,"2023-10-16",42
2669,E区,"2023-10-16",88
2670,A区,"2023-10-16",464
2671,C区,"2023-10-17",159
2672,D区,"2023-10-17",50
2673,B区,"2023-10-17",64
2674,E区,"2023-10-17",44
2675,A区,"2023-10-17",625
2676,C区,"2023-10-18",35
2677,D区,"2023-10-18",32
2678,B区,"2023-10-18",25
2679,E区,"2023-10-18",79
2680,A区,"2023-10-18",145
2681,C区,"2023-10-19",21
